tag_id,utc,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),SST weekly (C),SST monthly (C),Country,Displacement (km),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
134552,19/04/2016 6:30,-13.38,S,124.791,E,-13.38,S,124.791,E,110,-103.74,,,Australia,421.9,24.58,22776.85,5.22,255.27,4.71
134552,19/04/2016 8:12,-13.367,S,124.815,E,-13.367,S,124.815,E,110,-103.08,,,Australia,420.1,2.97,22779.82,1.69,255.34,1.76
134552,19/04/2016 8:12,-13.371,S,124.814,E,-13.371,S,124.814,E,110,-102.9,,,Australia,420,0.46,22780.28,0,255.34,0
134552,19/04/2016 9:41,-13.359,S,124.835,E,-13.359,S,124.835,E,110,-102.41,,,Australia,418.4,2.64,22782.92,1.49,255.4,1.78
134552,19/04/2016 9:43,-13.418,S,124.878,E,-13.418,S,124.878,E,110,-99.97,,,Australia,411.6,8.05,22790.97,0.04,255.41,213.09
134552,19/04/2016 10:43,-13.394,S,124.89,E,-13.394,S,124.89,E,110,-100.22,,,Australia,411.4,2.97,22793.94,0.99,255.45,2.99
134552,19/04/2016 11:11,-13.326,S,124.908,E,-13.326,S,124.908,E,110,-100.79,,,Australia,412.6,7.82,22801.76,0.47,255.47,16.53
134552,21/04/2016 0:33,-13.158,S,124.921,E,-13.158,S,124.921,E,112,-98.74,,,Australia,419.2,18.75,22820.51,37.36,257.02,0.5
134552,21/04/2016 1:29,-13.16,S,124.94,E,-13.16,S,124.94,E,112,-97.84,,,Australia,417.3,2.07,22822.58,0.93,257.06,2.23
134552,21/04/2016 9:10,-13.101,S,124.855,E,-13.101,S,124.855,E,112,-98.06,,,Australia,428.5,11.32,22833.9,7.7,257.38,1.47
134552,21/04/2016 10:37,-13.1,S,124.854,E,-13.1,S,124.854,E,112,-98,,,Australia,428.6,0.16,22834.06,1.45,257.44,0.11
134552,23/04/2016 2:24,-13.007,S,124.782,E,-13.007,S,124.782,E,114,-92.42,,,Australia,440.3,12.97,22847.03,39.78,259.1,0.33
134552,23/04/2016 8:36,-12.984,S,124.769,E,-12.984,S,124.769,E,114,-90.91,,,Australia,442.7,2.92,22849.95,6.19,259.36,0.47
134552,23/04/2016 10:13,-12.979,S,124.769,E,-12.979,S,124.769,E,114,-90.6,,,Australia,443,0.56,22850.51,1.61,259.43,0.35
134552,25/04/2016 1:41,-12.949,S,124.7,E,-12.949,S,124.7,E,116,-91.94,,,Australia,451.1,8.2,22858.71,39.47,261.07,0.21
134552,25/04/2016 7:01,-12.951,S,124.686,E,-12.951,S,124.686,E,116,-92.9,,,Australia,452.4,1.54,22860.25,5.33,261.29,0.29
134552,25/04/2016 9:10,-12.919,S,124.703,E,-12.919,S,124.703,E,116,-89.96,,,Australia,452.4,4.01,22864.26,2.15,261.38,1.87
134552,25/04/2016 10:35,-12.899,S,124.697,E,-12.899,S,124.697,E,116,-89.12,,,Australia,454,2.32,22866.58,1.42,261.44,1.63
134552,27/04/2016 0:14,-12.911,S,124.768,E,-12.911,S,124.768,E,118,-84.63,,,Australia,446.6,7.82,22874.4,37.66,263.01,0.21
134552,27/04/2016 0:57,-12.918,S,124.764,E,-12.918,S,124.764,E,118,-85.32,,,Australia,446.6,0.89,22875.29,0.71,263.04,1.26
134552,27/04/2016 1:57,-12.92,S,124.77,E,-12.92,S,124.77,E,118,-85.36,,,Australia,446,0.69,22875.98,1.01,263.08,0.68
134552,27/04/2016 2:42,-12.908,S,124.747,E,-12.908,S,124.747,E,118,-85.75,,,Australia,448.8,2.83,22878.81,0.75,263.11,3.78
134552,27/04/2016 5:00,-12.932,S,124.765,E,-12.932,S,124.765,E,118,-86.94,,,Australia,445.8,3.31,22882.12,2.29,263.21,1.44
134552,27/04/2016 6:38,-12.928,S,124.763,E,-12.928,S,124.763,E,118,-86.58,,,Australia,446.2,0.5,22882.62,1.63,263.28,0.31
134552,27/04/2016 8:05,-12.92,S,124.759,E,-12.92,S,124.759,E,118,-85.86,,,Australia,447,0.99,22883.61,1.45,263.34,0.68
134552,27/04/2016 8:06,-12.87,S,124.796,E,-12.87,S,124.796,E,118,-78.64,,,Australia,446.2,6.86,22890.47,0.02,263.34,363.18
134552,27/04/2016 8:07,-12.855,S,124.781,E,-12.855,S,124.781,E,118,-78.58,,,Australia,448.4,2.33,22892.8,0.01,263.34,364.7
134552,27/04/2016 11:26,-12.841,S,124.772,E,-12.841,S,124.772,E,118,-79.19,,,Australia,450,1.84,22894.64,3.32,263.48,0.55
134552,29/04/2016 0:20,-12.639,S,124.742,E,-12.639,S,124.742,E,120,-93,,,Australia,464.2,22.72,22917.36,36.91,265.01,0.62
134552,29/04/2016 1:59,-12.614,S,124.706,E,-12.614,S,124.706,E,120,-94.16,,,Australia,469,4.8,22922.16,1.65,265.08,2.92
134552,29/04/2016 4:40,-12.602,S,124.752,E,-12.602,S,124.752,E,120,-94.89,,,Australia,465.5,5.17,22927.33,2.68,265.19,1.93
134552,29/04/2016 6:16,-12.662,S,124.754,E,-12.662,S,124.754,E,120,-91.56,,,Australia,461.8,6.68,22934.01,1.6,265.26,4.16
134552,29/04/2016 7:59,-12.642,S,124.767,E,-12.642,S,124.767,E,120,-93.48,,,Australia,461.7,2.64,22936.65,1.72,265.33,1.53
134552,29/04/2016 8:59,-12.582,S,124.68,E,-12.582,S,124.68,E,120,-96,,,Australia,473.3,11.57,22948.22,1,265.37,11.59
134552,29/04/2016 10:25,-12.569,S,124.69,E,-12.569,S,124.69,E,120,-96,,,Australia,473.1,1.81,22950.03,1.43,265.43,1.27
134552,1/05/2016 0:26,-12.463,S,124.593,E,-12.463,S,124.593,E,122,-98,,,Australia,488.4,15.82,22965.85,38.03,267.02,0.42
134552,1/05/2016 1:20,-12.459,S,124.599,E,-12.459,S,124.599,E,122,-98,,,Australia,488,0.79,22966.64,0.9,267.06,0.88
134552,1/05/2016 2:12,-12.458,S,124.603,E,-12.458,S,124.603,E,122,-98,,,Australia,487.7,0.45,22967.09,0.85,267.09,0.53
134552,1/05/2016 5:52,-12.452,S,124.581,E,-12.452,S,124.581,E,122,-98,,,Australia,490.1,2.48,22969.57,3.68,267.25,0.67
134552,1/05/2016 7:34,-12.47,S,124.61,E,-12.47,S,124.61,E,122,-98,,,Australia,486.4,3.74,22973.31,1.7,267.32,2.2
134552,1/05/2016 9:54,-12.471,S,124.685,E,-12.471,S,124.685,E,122,-99.07,,,Australia,479.5,8.15,22981.46,2.32,267.41,3.51
134552,1/05/2016 10:59,-12.449,S,124.644,E,-12.449,S,124.644,E,122,-99,,,Australia,484.5,5.09,22986.55,1.09,267.46,4.67
134552,3/05/2016 0:40,-12.545,S,124.554,E,-12.545,S,124.554,E,124,-96,,,Australia,487.1,14.49,23001.04,37.68,269.03,0.38
134552,3/05/2016 7:13,-12.564,S,124.541,E,-12.564,S,124.541,E,124,-96,,,Australia,487.2,2.54,23003.58,6.56,269.3,0.39
134552,3/05/2016 8:22,-12.586,S,124.562,E,-12.586,S,124.562,E,124,-96,,,Australia,484,3.35,23006.93,1.15,269.35,2.92
134552,3/05/2016 10:16,-12.587,S,124.598,E,-12.587,S,124.598,E,124,-95.78,,,Australia,480.6,3.91,23010.84,1.91,269.43,2.05
134552,5/05/2016 0:43,-12.582,S,124.856,E,-12.582,S,124.856,E,126,-98.41,,,Australia,457.2,28.04,23038.88,38.44,271.03,0.73
134552,5/05/2016 1:34,-12.582,S,124.867,E,-12.582,S,124.867,E,126,-99,,,Australia,456.2,1.2,23040.08,0.85,271.07,1.42
134552,5/05/2016 6:49,-12.555,S,124.907,E,-12.555,S,124.907,E,126,-100,,,Australia,454.2,5.28,23045.36,5.26,271.28,1
134552,7/05/2016 0:49,-12.465,S,125.29,E,-12.465,S,125.29,E,128,-100,,,Australia,426.3,42.81,23088.17,42,273.03,1.02
134552,7/05/2016 9:21,-12.492,S,125.006,E,-12.492,S,125.006,E,128,-100,,,Australia,449.3,31.01,23119.18,8.53,273.39,3.63
134552,9/05/2016 0:13,-12.547,S,125.143,E,-12.547,S,125.143,E,130,-100,,,Australia,433.6,16.1,23135.28,38.88,275.01,0.41
