tag_id,utc,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
165535a,3/04/2017 23:51,-21.592,S,114.472,E,-21.592,S,114.472,E,93,-25.2,1.67,4814.94,0.76,125.95,2.19
165535a,4/04/2017 1:25,-21.609,S,114.499,E,-21.609,S,114.499,E,94,-4.11,3.37,4818.31,1.58,126.02,2.13
165535a,4/04/2017 7:00,-21.631,S,114.467,E,-21.631,S,114.467,E,94,-15.97,4.12,4822.43,5.58,126.25,0.74
165535a,4/04/2017 8:35,-21.61,S,114.441,E,-21.61,S,114.441,E,94,-25.51,3.56,4825.99,1.58,126.32,2.26
165535a,4/04/2017 8:44,-21.609,S,114.445,E,-21.609,S,114.445,E,94,-25.48,0.43,4826.42,0.15,126.32,2.85
165535a,4/04/2017 10:39,-21.601,S,114.445,E,-21.601,S,114.445,E,94,-30.56,0.89,4827.31,1.92,126.4,0.46
165535a,4/04/2017 10:54,-21.601,S,114.445,E,-21.601,S,114.445,E,94,-30.56,0,4827.31,0.25,126.41,0
165535a,4/04/2017 12:24,-21.595,S,114.447,E,-21.595,S,114.447,E,94,-35.38,0.7,4828.01,1.51,126.48,0.46
165535a,4/04/2017 18:17,-21.583,S,114.453,E,-21.583,S,114.453,E,94,-43.74,1.47,4829.48,5.87,126.72,0.25
165535a,4/04/2017 22:10,-21.581,S,114.455,E,-21.581,S,114.455,E,94,-44.78,0.3,4829.78,3.89,126.88,0.08
165535a,4/04/2017 22:31,-21.584,S,114.457,E,-21.584,S,114.457,E,94,-40.64,0.39,4830.17,0.35,126.9,1.1
165535a,4/04/2017 23:40,-21.581,S,114.46,E,-21.581,S,114.46,E,94,-42.04,0.46,4830.63,1.16,126.95,0.4
165535a,5/04/2017 0:14,-21.585,S,114.46,E,-21.585,S,114.46,E,95,-38.16,0.45,4831.08,0.56,126.97,0.8
165535a,5/04/2017 1:57,-21.586,S,114.463,E,-21.586,S,114.463,E,95,-35.7,0.33,4831.41,1.71,127.04,0.19
165535a,5/04/2017 2:49,-21.586,S,114.463,E,-21.586,S,114.463,E,95,-35.7,0,4831.41,0.87,127.08,0
165535a,5/04/2017 6:51,-21.598,S,114.465,E,-21.598,S,114.465,E,95,-24.49,1.35,4832.76,4.03,127.24,0.33
165535a,5/04/2017 8:32,-21.606,S,114.459,E,-21.606,S,114.459,E,95,-22.86,1.09,4833.85,1.69,127.31,0.64
165535a,5/04/2017 9:40,-21.602,S,114.451,E,-21.602,S,114.451,E,95,-28.35,0.94,4834.79,1.13,127.36,0.83
165535a,5/04/2017 10:26,-21.603,S,114.449,E,-21.603,S,114.449,E,95,-28.42,0.24,4835.03,0.75,127.39,0.32
165535a,5/04/2017 10:30,-21.604,S,114.446,E,-21.604,S,114.446,E,95,-28.44,0.33,4835.36,0.07,127.4,4.57
165535a,5/04/2017 11:21,-21.604,S,114.446,E,-21.604,S,114.446,E,95,-28.44,0,4835.36,0.86,127.43,0
165535a,5/04/2017 13:39,-21.605,S,114.442,E,-21.605,S,114.442,E,95,-28.63,0.43,4835.79,2.3,127.53,0.19
165535a,5/04/2017 21:59,-21.606,S,114.434,E,-21.606,S,114.434,E,95,-29.55,0.84,4836.63,8.32,127.87,0.1
165535a,5/04/2017 23:19,-21.597,S,114.457,E,-21.597,S,114.457,E,95,-29.26,2.58,4839.21,1.35,127.93,1.92
165535a,5/04/2017 23:21,-21.601,S,114.462,E,-21.601,S,114.462,E,95,-23.81,0.68,4839.89,0.02,127.93,34.97
165535a,5/04/2017 23:44,-21.589,S,114.439,E,-21.589,S,114.439,E,95,-43.85,2.73,4842.62,0.39,127.95,6.97
165535a,6/04/2017 0:50,-21.583,S,114.438,E,-21.583,S,114.438,E,96,-50.43,0.68,4843.3,1.09,127.99,0.62
165535a,6/04/2017 1:45,-21.58,S,114.44,E,-21.58,S,114.44,E,96,-53.04,0.39,4843.69,0.92,128.03,0.42
165535a,6/04/2017 2:26,-21.599,S,114.446,E,-21.599,S,114.446,E,96,-31.9,2.2,4845.89,0.68,128.06,3.21
165535a,6/04/2017 6:42,-21.625,S,114.436,E,-21.625,S,114.436,E,96,-18,3.07,4848.96,4.28,128.24,0.72
165535a,6/04/2017 8:20,-21.635,S,114.439,E,-21.635,S,114.439,E,96,-14.38,1.16,4850.12,1.62,128.31,0.72
165535a,6/04/2017 9:08,-21.637,S,114.433,E,-21.637,S,114.433,E,96,-13.04,0.66,4850.78,0.81,128.34,0.82
165535a,6/04/2017 10:55,-21.645,S,114.429,E,-21.645,S,114.429,E,96,-10.16,0.98,4851.76,1.78,128.41,0.55
165535a,6/04/2017 11:39,-21.647,S,114.431,E,-21.647,S,114.431,E,96,-10.16,0.3,4852.06,0.75,128.44,0.4
165535a,6/04/2017 11:52,-21.645,S,114.431,E,-21.645,S,114.431,E,96,-10.64,0.22,4852.28,0.21,128.45,1.02
165535a,6/04/2017 13:18,-21.622,S,114.412,E,-21.622,S,114.412,E,96,-14.63,3.23,4855.51,1.44,128.51,2.25
165535a,6/04/2017 18:02,-21.589,S,114.429,E,-21.589,S,114.429,E,96,-46.65,4.07,4859.58,4.73,128.71,0.86
165535a,6/04/2017 19:45,-21.588,S,114.436,E,-21.588,S,114.436,E,96,-45.97,0.73,4860.31,1.72,128.78,0.43
165535a,6/04/2017 21:33,-21.583,S,114.438,E,-21.583,S,114.438,E,96,-50.43,0.59,4860.9,1.79,128.86,0.33
165535a,6/04/2017 21:33,-21.589,S,114.439,E,-21.589,S,114.439,E,96,-43.85,0.68,4861.58,0,128.86,0
165535a,7/04/2017 2:03,-21.603,S,114.456,E,-21.603,S,114.456,E,97,-25.58,2.35,4863.93,4.5,129.04,0.52
165535a,7/04/2017 8:06,-21.603,S,114.47,E,-21.603,S,114.47,E,97,-18.9,1.45,4865.38,6.05,129.3,0.24
165535a,7/04/2017 9:36,-21.619,S,114.462,E,-21.619,S,114.462,E,97,-16.96,1.96,4867.34,1.5,129.36,1.3
165535a,7/04/2017 14:28,-21.621,S,114.447,E,-21.621,S,114.447,E,97,-19.13,1.57,4868.91,4.87,129.56,0.32
165535a,7/04/2017 19:34,-21.594,S,114.446,E,-21.594,S,114.446,E,97,-36.62,3.01,4871.92,5.1,129.77,0.59
165535a,7/04/2017 22:43,-21.599,S,114.468,E,-21.599,S,114.468,E,97,-21.96,2.34,4874.26,3.15,129.91,0.74
165535a,7/04/2017 22:57,-21.599,S,114.468,E,-21.599,S,114.468,E,97,-21.96,0,4874.26,0.24,129.91,0
165535a,8/04/2017 1:42,-21.604,S,114.472,E,-21.604,S,114.472,E,98,-17.42,0.69,4874.95,2.75,130.03,0.25
165535a,9/04/2017 1:24,-21.616,S,114.504,E,-21.616,S,114.504,E,99,-7.03,3.57,4878.52,23.7,131.02,0.15
165535a,9/04/2017 2:13,-21.611,S,114.487,E,-21.611,S,114.487,E,99,-9.01,1.85,4880.37,0.81,131.05,2.27
165535a,9/04/2017 7:50,-21.586,S,114.44,E,-21.586,S,114.44,E,99,-46.51,5.6,4885.97,5.61,131.29,1
165535a,9/04/2017 9:23,-21.585,S,114.434,E,-21.585,S,114.434,E,99,-49.93,0.63,4886.6,1.55,131.35,0.41
165535a,9/04/2017 9:29,-21.591,S,114.424,E,-21.591,S,114.424,E,99,-45.19,1.23,4887.83,0.09,131.35,13.75
165535a,9/04/2017 10:57,-21.6,S,114.46,E,-21.6,S,114.46,E,99,-25.2,3.86,4891.69,1.47,131.41,2.62
165535a,9/04/2017 13:48,-21.608,S,114.472,E,-21.608,S,114.472,E,99,-16.37,1.53,4893.22,2.84,131.53,0.54
165535a,9/04/2017 15:29,-21.607,S,114.467,E,-21.607,S,114.467,E,99,-19.3,0.53,4893.75,1.7,131.6,0.31
165535a,9/04/2017 18:58,-21.608,S,114.472,E,-21.608,S,114.472,E,99,-16.37,0.53,4894.28,3.47,131.75,0.15
165535a,9/04/2017 20:48,-21.607,S,114.469,E,-21.607,S,114.469,E,99,-18.23,0.33,4894.61,1.85,131.83,0.18
165535a,9/04/2017 21:44,-21.603,S,114.463,E,-21.603,S,114.463,E,99,-22.52,0.76,4895.37,0.92,131.86,0.82
165535a,9/04/2017 21:44,-21.605,S,114.46,E,-21.605,S,114.46,E,99,-22.92,0.38,4895.75,0,131.86,171
165535a,9/04/2017 22:37,-21.604,S,114.46,E,-21.604,S,114.46,E,99,-23.38,0.11,4895.86,0.89,131.9,0.12
165535a,9/04/2017 23:18,-21.606,S,114.47,E,-21.606,S,114.47,E,99,-18,1.06,4896.92,0.69,131.93,1.55
165535a,9/04/2017 23:18,-21.609,S,114.461,E,-21.609,S,114.461,E,99,-20.75,0.99,4897.91,0,131.93,0
165535a,10/04/2017 1:54,-21.606,S,114.472,E,-21.606,S,114.472,E,100,-16.9,1.19,4899.1,2.6,132.04,0.46
165535a,10/04/2017 7:39,-21.594,S,114.458,E,-21.594,S,114.458,E,100,-31.39,1.97,4901.07,5.76,132.28,0.34
165535a,10/04/2017 8:44,-21.593,S,114.458,E,-21.593,S,114.458,E,100,-32.26,0.11,4901.18,1.07,132.32,0.1
165535a,10/04/2017 9:17,-21.595,S,114.453,E,-21.595,S,114.453,E,100,-33.01,0.56,4901.74,0.56,132.35,1
165535a,10/04/2017 10:06,-21.599,S,114.469,E,-21.599,S,114.469,E,100,-21.3,1.71,4903.45,0.81,132.38,2.11
165535a,10/04/2017 12:51,-21.602,S,114.466,E,-21.602,S,114.466,E,100,-21.58,0.46,4903.91,2.75,132.49,0.17
165535a,10/04/2017 22:52,-21.618,S,114.495,E,-21.618,S,114.495,E,100,-7.82,3.49,4907.4,10.02,132.91,0.35
165535a,11/04/2017 0:03,-21.61,S,114.486,E,-21.61,S,114.486,E,101,-9.38,1.29,4908.69,1.17,132.96,1.1
165535a,11/04/2017 0:39,-21.607,S,114.465,E,-21.607,S,114.465,E,101,-20.11,2.2,4910.89,0.6,132.99,3.66
165535a,11/04/2017 2:25,-21.621,S,114.467,E,-21.621,S,114.467,E,101,-15.91,1.57,4912.46,1.78,133.06,0.88
165535a,11/04/2017 9:39,-21.614,S,114.435,E,-21.614,S,114.435,E,101,-23.69,3.4,4915.86,7.24,133.36,0.47
165535a,11/04/2017 9:55,-21.598,S,114.46,E,-21.598,S,114.46,E,101,-26.93,3.14,4919,0.25,133.37,12.39
165535a,11/04/2017 12:36,-21.596,S,114.449,E,-21.596,S,114.449,E,101,-33.88,1.16,4920.16,2.69,133.48,0.43
165535a,11/04/2017 22:17,-21.599,S,114.423,E,-21.599,S,114.423,E,101,-35.81,2.71,4922.87,9.69,133.89,0.28
165535a,11/04/2017 22:22,-21.606,S,114.411,E,-21.606,S,114.411,E,101,-28.19,1.47,4924.34,0.08,133.89,18.7
165535a,11/04/2017 22:28,-21.591,S,114.461,E,-21.591,S,114.461,E,101,-32.46,5.44,4929.78,0.1,133.89,55.01
165535a,11/04/2017 23:52,-21.592,S,114.454,E,-21.592,S,114.454,E,101,-35.16,0.73,4930.51,1.4,133.95,0.52
165535a,12/04/2017 0:25,-21.585,S,114.451,E,-21.585,S,114.451,E,102,-42.97,0.84,4931.35,0.55,133.98,1.54
165535a,12/04/2017 1:13,-21.582,S,114.446,E,-21.582,S,114.446,E,102,-48.16,0.62,4931.97,0.81,134.01,0.77
165535a,12/04/2017 2:02,-21.598,S,114.442,E,-21.598,S,114.442,E,102,-33.89,1.83,4933.8,0.81,134.04,2.27
165535a,12/04/2017 8:58,-21.607,S,114.396,E,-21.607,S,114.396,E,102,-23.9,4.87,4938.67,6.94,134.33,0.7
165535a,12/04/2017 9:20,-21.589,S,114.435,E,-21.589,S,114.435,E,102,-45.28,4.51,4943.18,0.36,134.35,12.52
165535a,12/04/2017 20:16,-21.648,S,114.373,E,-21.648,S,114.373,E,102,1,9.18,4952.36,10.93,134.8,0.84
165535a,12/04/2017 23:22,-21.627,S,114.402,E,-21.627,S,114.402,E,102,-8.47,3.8,4956.16,3.11,134.93,1.22
165535a,12/04/2017 23:40,-21.594,S,114.466,E,-21.594,S,114.466,E,102,-27.37,7.57,4963.73,0.31,134.95,24.73
165535a,12/04/2017 23:45,-21.594,S,114.465,E,-21.594,S,114.465,E,102,-27.88,0.1,4963.83,0.08,134.95,1.23
165535a,13/04/2017 0:03,-21.594,S,114.466,E,-21.594,S,114.466,E,103,-27.37,0.1,4963.93,0.3,134.96,0.34
165535a,13/04/2017 1:44,-21.602,S,114.456,E,-21.602,S,114.456,E,103,-26.09,1.37,4965.3,1.69,135.03,0.81
165535a,13/04/2017 10:26,-21.667,S,114.402,E,-21.667,S,114.402,E,103,-4.05,9.14,4974.44,8.7,135.39,1.05
165535a,13/04/2017 21:18,-21.7,S,114.342,E,-21.7,S,114.342,E,103,-36.56,7.21,4981.65,10.86,135.85,0.66
165535a,13/04/2017 21:44,-21.622,S,114.446,E,-21.622,S,114.446,E,103,-18.89,13.83,4995.48,0.44,135.86,31.31
165535a,13/04/2017 21:56,-21.623,S,114.445,E,-21.623,S,114.445,E,103,-18.62,0.15,4995.63,0.19,135.87,0.79
165535a,13/04/2017 22:51,-21.621,S,114.445,E,-21.621,S,114.445,E,103,-19.25,0.22,4995.85,0.93,135.91,0.24
165535a,13/04/2017 23:22,-21.586,S,114.462,E,-21.586,S,114.462,E,103,-36.24,4.27,5000.12,0.51,135.93,8.45
165535a,13/04/2017 23:30,-21.598,S,114.475,E,-21.598,S,114.475,E,103,-18.18,1.9,5002.02,0.14,135.94,13.26
165535a,14/04/2017 2:11,-21.598,S,114.423,E,-21.598,S,114.423,E,104,-37,5.38,5007.4,2.68,136.05,2.01
165535a,14/04/2017 3:03,-21.606,S,114.461,E,-21.606,S,114.461,E,104,-22.07,4.03,5011.43,0.86,136.09,4.69
165535a,14/04/2017 6:48,-21.698,S,114.503,E,-21.698,S,114.503,E,104,-47.21,11.12,5022.55,3.75,136.24,2.96
165535a,14/04/2017 9:55,-21.701,S,114.555,E,-21.701,S,114.555,E,104,-26.04,5.39,5027.94,3.12,136.37,1.73
165535a,14/04/2017 10:02,-21.698,S,114.547,E,-21.698,S,114.547,E,104,-27.24,0.89,5028.83,0.12,136.38,7.65
165535a,14/04/2017 11:45,-21.703,S,114.564,E,-21.703,S,114.564,E,104,-26.18,1.84,5030.67,1.71,136.45,1.07
165535a,14/04/2017 18:08,-21.721,S,114.543,E,-21.721,S,114.543,E,104,-13.53,2.95,5033.62,6.39,136.71,0.46
165535a,14/04/2017 19:47,-21.729,S,114.562,E,-21.729,S,114.562,E,104,-13.82,2.16,5035.78,1.66,136.78,1.31
165535a,14/04/2017 22:21,-21.733,S,114.517,E,-21.733,S,114.517,E,104,-16.94,4.67,5040.45,2.57,136.89,1.82
165535a,14/04/2017 22:56,-21.735,S,114.519,E,-21.735,S,114.519,E,104,-15,0.3,5040.75,0.58,136.91,0.52
165535a,15/04/2017 1:51,-21.744,S,114.53,E,-21.744,S,114.53,E,105,-7.21,1.52,5042.27,2.91,137.04,0.52
165535a,15/04/2017 2:35,-21.741,S,114.529,E,-21.741,S,114.529,E,105,-7.54,0.35,5042.62,0.73,137.07,0.48
165535a,15/04/2017 8:20,-21.77,S,114.676,E,-21.77,S,114.676,E,105,-11.25,15.54,5058.16,5.76,137.31,2.7
165535a,15/04/2017 11:50,-21.779,S,114.703,E,-21.779,S,114.703,E,105,-3.37,2.97,5061.13,3.5,137.45,0.85
165535a,15/04/2017 14:18,-21.759,S,114.673,E,-21.759,S,114.673,E,105,-13.11,3.82,5064.95,2.47,137.55,1.55
165535a,15/04/2017 20:50,-21.765,S,114.707,E,-21.765,S,114.707,E,105,-5,3.58,5068.53,6.54,137.83,0.55
165535a,15/04/2017 21:55,-21.752,S,114.689,E,-21.752,S,114.689,E,105,-10.7,2.36,5070.89,1.08,137.87,2.19
165535a,15/04/2017 22:30,-21.748,S,114.658,E,-21.748,S,114.658,E,105,-17.2,3.24,5074.13,0.58,137.9,5.62
165535a,15/04/2017 23:06,-21.745,S,114.649,E,-21.745,S,114.649,E,105,-19.22,0.99,5075.12,0.61,137.92,1.63
165535a,15/04/2017 23:31,-21.739,S,114.694,E,-21.739,S,114.694,E,105,-11.4,4.7,5079.82,0.41,137.94,11.51
165535a,16/04/2017 2:20,-21.74,S,114.674,E,-21.74,S,114.674,E,106,-14.88,2.07,5081.89,2.82,138.06,0.74
165535a,16/04/2017 6:26,-21.735,S,114.672,E,-21.735,S,114.672,E,106,-15.84,0.59,5082.48,4.1,138.23,0.14
165535a,16/04/2017 8:12,-21.734,S,114.672,E,-21.734,S,114.672,E,106,-15.96,0.11,5082.59,1.77,138.3,0.06
165535a,16/04/2017 10:51,-21.733,S,114.669,E,-21.733,S,114.669,E,106,-16.6,0.33,5082.92,2.65,138.41,0.12
165535a,16/04/2017 13:11,-21.731,S,114.666,E,-21.731,S,114.666,E,106,-17.22,0.38,5083.3,2.33,138.51,0.16
165535a,16/04/2017 14:48,-21.752,S,114.629,E,-21.752,S,114.629,E,106,-23.67,4.48,5087.78,1.62,138.58,2.77
165535a,16/04/2017 19:30,-21.774,S,114.589,E,-21.774,S,114.589,E,106,-26.1,4.81,5092.59,4.71,138.77,1.02
165535a,16/04/2017 22:11,-21.781,S,114.577,E,-21.781,S,114.577,E,106,-21.09,1.46,5094.05,2.67,138.88,0.55
165535a,16/04/2017 22:57,-21.766,S,114.583,E,-21.766,S,114.583,E,106,-21.76,1.78,5095.83,0.76,138.91,2.33
165535a,16/04/2017 22:57,-21.766,S,114.591,E,-21.766,S,114.591,E,106,-24.64,0.83,5096.66,0,138.91,0
165535a,17/04/2017 1:55,-21.769,S,114.573,E,-21.769,S,114.573,E,107,-17.25,1.89,5098.55,2.97,139.04,0.64
165535a,17/04/2017 7:52,-21.775,S,114.546,E,-21.775,S,114.546,E,107,-7.86,2.87,5101.42,5.96,139.29,0.48
165535a,17/04/2017 11:26,-21.79,S,114.556,E,-21.79,S,114.556,E,107,-8.5,1.96,5103.38,3.57,139.44,0.55
165535a,17/04/2017 13:09,-21.791,S,114.557,E,-21.791,S,114.557,E,107,-8.87,0.15,5103.53,1.71,139.51,0.09
165535a,17/04/2017 22:28,-21.786,S,114.575,E,-21.786,S,114.575,E,107,-20.16,1.94,5105.47,9.31,139.89,0.21
165535a,17/04/2017 22:46,-21.777,S,114.654,E,-21.777,S,114.654,E,107,-17.03,8.23,5113.7,0.3,139.91,27.03
165535a,18/04/2017 0:22,-21.779,S,114.648,E,-21.779,S,114.648,E,108,-18.95,0.66,5114.36,1.61,139.97,0.41
165535a,18/04/2017 1:41,-21.735,S,114.642,E,-21.735,S,114.642,E,108,-20.49,4.94,5119.3,1.32,140.03,3.76
165535a,18/04/2017 9:27,-21.689,S,114.595,E,-21.689,S,114.595,E,108,-34.62,7.06,5126.36,7.75,140.35,0.91
165535a,18/04/2017 9:43,-21.679,S,114.606,E,-21.679,S,114.606,E,108,-36.19,1.59,5127.95,0.27,140.36,5.96
165535a,18/04/2017 10:04,-21.641,S,114.572,E,-21.641,S,114.572,E,108,-37.85,5.5,5133.45,0.36,140.38,15.34
165535a,18/04/2017 11:43,-21.605,S,114.562,E,-21.605,S,114.562,E,108,-26.66,4.14,5137.59,1.64,140.45,2.52
165535a,18/04/2017 14:57,-21.609,S,114.552,E,-21.609,S,114.552,E,108,-25.3,1.13,5138.72,3.25,140.58,0.35
165535a,18/04/2017 22:36,-21.559,S,114.52,E,-21.559,S,114.52,E,108,-43.94,6.48,5145.2,7.65,140.9,0.85
165535a,19/04/2017 22:26,-21.576,S,114.495,E,-21.576,S,114.495,E,109,-28.46,3.21,5148.41,23.83,141.89,0.13
165535a,19/04/2017 23:07,-21.596,S,114.474,E,-21.596,S,114.474,E,109,-20.52,3.11,5151.52,0.67,141.92,4.65
165535a,20/04/2017 0:04,-21.607,S,114.455,E,-21.607,S,114.455,E,110,-23.9,2.32,5153.84,0.96,141.96,2.41
165535a,20/04/2017 0:58,-21.614,S,114.447,E,-21.614,S,114.447,E,110,-22.02,1.14,5154.98,0.9,142,1.26
165535a,20/04/2017 1:47,-21.617,S,114.441,E,-21.617,S,114.441,E,110,-20.96,0.71,5155.69,0.81,142.03,0.88
165535a,20/04/2017 2:39,-21.61,S,114.467,E,-21.61,S,114.467,E,110,-18.24,2.8,5158.49,0.87,142.07,3.23
165535a,20/04/2017 8:35,-21.633,S,114.453,E,-21.633,S,114.453,E,110,-16.07,2.94,5161.43,5.93,142.32,0.5
165535a,20/04/2017 22:13,-21.63,S,114.449,E,-21.63,S,114.449,E,110,-16.73,0.53,5161.96,13.63,142.88,0.04
165535a,21/04/2017 1:35,-21.666,S,114.447,E,-21.666,S,114.447,E,111,-14.71,4.01,5165.97,3.36,143.02,1.19
165535a,21/04/2017 2:16,-21.616,S,114.493,E,-21.616,S,114.493,E,111,-7.58,7.32,5173.29,0.69,143.05,10.54
165535a,21/04/2017 7:09,-21.657,S,114.566,E,-21.657,S,114.566,E,111,-38.79,8.83,5182.12,4.89,143.26,1.81
165535a,21/04/2017 8:57,-21.645,S,114.593,E,-21.645,S,114.593,E,111,-44.58,3.1,5185.22,1.79,143.33,1.73
165535a,21/04/2017 23:20,-21.702,S,114.57,E,-21.702,S,114.57,E,111,-27.49,6.78,5192,14.39,143.93,0.47
165535a,21/04/2017 23:43,-21.695,S,114.673,E,-21.695,S,114.673,E,111,-18.04,10.68,5202.68,0.38,143.95,27.8
165535a,22/04/2017 1:50,-21.71,S,114.678,E,-21.71,S,114.678,E,112,-17.18,1.75,5204.43,2.11,144.03,0.83
165535a,22/04/2017 6:57,-21.713,S,114.754,E,-21.713,S,114.754,E,112,-3.93,7.87,5212.3,5.12,144.25,1.54
165535a,22/04/2017 8:43,-21.724,S,114.77,E,-21.724,S,114.77,E,112,-1.19,2.06,5214.36,1.76,144.32,1.17
165535a,22/04/2017 10:05,-21.721,S,114.78,E,-21.721,S,114.78,E,112,-3.41,1.09,5215.45,1.38,144.38,0.79
165535a,22/04/2017 10:57,-21.721,S,114.782,E,-21.721,S,114.782,E,112,-3.74,0.21,5215.66,0.86,144.41,0.24
165535a,22/04/2017 21:17,-21.723,S,114.775,E,-21.723,S,114.775,E,112,-2.17,0.76,5216.42,10.33,144.85,0.07
165535a,22/04/2017 21:49,-21.719,S,114.78,E,-21.719,S,114.78,E,112,-3.87,0.68,5217.1,0.53,144.87,1.27
165535a,22/04/2017 23:54,-21.73,S,114.818,E,-21.73,S,114.818,E,112,-3.92,4.12,5221.22,2.08,144.95,1.98
165535a,23/04/2017 1:40,-21.72,S,114.815,E,-21.72,S,114.815,E,113,-6.92,1.16,5222.38,1.78,145.03,0.65
165535a,23/04/2017 8:24,-21.701,S,114.854,E,-21.701,S,114.854,E,113,-11.26,4.55,5226.93,6.72,145.31,0.68
165535a,23/04/2017 10:18,-21.711,S,114.845,E,-21.711,S,114.845,E,113,-7.86,1.45,5228.38,1.9,145.39,0.76
165535a,23/04/2017 11:22,-21.721,S,114.841,E,-21.721,S,114.841,E,113,-4.32,1.19,5229.57,1.07,145.43,1.11
165535a,23/04/2017 22:31,-21.717,S,114.874,E,-21.717,S,114.874,E,113,1.48,3.44,5233.01,11.15,145.9,0.31
165535a,23/04/2017 22:45,-21.703,S,114.862,E,-21.703,S,114.862,E,113,-7.78,1.99,5235,0.24,145.91,8.45
165535a,24/04/2017 6:33,-21.719,S,114.815,E,-21.719,S,114.815,E,114,-7.21,5.18,5240.18,7.79,146.23,0.66
165535a,24/04/2017 13:41,-21.712,S,114.781,E,-21.712,S,114.781,E,114,-6.34,3.6,5243.78,7.13,146.53,0.5
165535a,24/04/2017 17:50,-21.724,S,114.767,E,-21.724,S,114.767,E,114,-0.73,1.97,5245.75,4.16,146.7,0.47
165535a,24/04/2017 22:01,-21.729,S,114.762,E,-21.729,S,114.762,E,114,-0.19,0.76,5246.51,4.18,146.88,0.18
165535a,24/04/2017 23:00,-21.727,S,114.763,E,-21.727,S,114.763,E,114,-0.41,0.25,5246.76,0.99,146.92,0.25
165535a,24/04/2017 23:48,-21.726,S,114.761,E,-21.726,S,114.761,E,114,-0.7,0.23,5246.99,0.8,146.95,0.29
165535a,25/04/2017 0:50,-21.725,S,114.757,E,-21.725,S,114.757,E,115,-1.08,0.43,5247.42,1.02,146.99,0.42
165535a,25/04/2017 10:59,-21.727,S,114.732,E,-21.727,S,114.732,E,115,-5.49,2.59,5250.01,10.16,147.42,0.25
165535a,25/04/2017 13:18,-21.72,S,114.745,E,-21.72,S,114.745,E,115,-3.18,1.55,5251.56,2.31,147.51,0.67
165535a,25/04/2017 19:24,-21.72,S,114.748,E,-21.72,S,114.748,E,115,-2.35,0.31,5251.87,6.09,147.77,0.05
165535a,26/04/2017 7:54,-21.728,S,114.738,E,-21.728,S,114.738,E,116,-3.94,1.36,5253.23,12.51,148.29,0.11
165535a,26/04/2017 12:56,-21.726,S,114.752,E,-21.726,S,114.752,E,116,-1.31,1.46,5254.69,5.02,148.5,0.29
165535a,26/04/2017 21:15,-21.719,S,114.746,E,-21.719,S,114.746,E,116,-2.99,1,5255.69,8.33,148.84,0.12
165535a,27/04/2017 1:56,-21.718,S,114.747,E,-21.718,S,114.747,E,117,-2.79,0.15,5255.84,4.67,149.04,0.03
165535a,27/04/2017 7:47,-21.737,S,114.759,E,-21.737,S,114.759,E,117,0.28,2.45,5258.29,5.86,149.28,0.42
165535a,27/04/2017 20:48,-21.735,S,114.76,E,-21.735,S,114.76,E,117,0.28,0.25,5258.54,13.01,149.83,0.02
165535a,28/04/2017 7:27,-21.735,S,114.762,E,-21.735,S,114.762,E,118,0.5,0.21,5258.75,10.65,150.27,0.02
165535a,28/04/2017 9:26,-21.73,S,114.776,E,-21.73,S,114.776,E,118,-0.83,1.55,5260.3,1.98,150.35,0.78
165535a,28/04/2017 10:54,-21.726,S,114.778,E,-21.726,S,114.778,E,118,-1.98,0.49,5260.79,1.47,150.41,0.33
165535a,28/04/2017 13:52,-21.721,S,114.786,E,-21.721,S,114.786,E,118,-4.28,1,5261.79,2.97,150.54,0.34
165535a,28/04/2017 18:51,-21.725,S,114.784,E,-21.725,S,114.784,E,118,-3.08,0.49,5262.28,4.98,150.74,0.1
165535a,28/04/2017 23:23,-21.711,S,114.782,E,-21.711,S,114.782,E,118,-6.85,1.57,5263.85,4.54,150.93,0.35
165535a,29/04/2017 1:08,-21.711,S,114.776,E,-21.711,S,114.776,E,119,-6.02,0.62,5264.47,1.74,151.01,0.36
165535a,29/04/2017 21:44,-21.711,S,114.777,E,-21.711,S,114.777,E,119,-6.16,0.1,5264.57,20.59,151.86,0
165535a,30/04/2017 18:27,-21.707,S,114.772,E,-21.707,S,114.772,E,120,-7.23,0.68,5265.25,20.72,152.73,0.03
165535a,1/05/2017 10:22,-21.721,S,114.758,E,-21.721,S,114.758,E,121,-1.49,2.13,5267.38,15.92,153.39,0.13
165535a,1/05/2017 21:45,-21.764,S,114.812,E,-21.764,S,114.812,E,121,4.4,7.35,5274.73,11.38,153.86,0.65
165535a,1/05/2017 22:33,-21.722,S,114.788,E,-21.722,S,114.788,E,121,-4.28,5.29,5280.02,0.8,153.9,6.61
165535a,2/05/2017 1:46,-21.679,S,114.75,E,-21.679,S,114.75,E,122,-23.08,6.19,5286.21,3.21,154.03,1.93
165535a,2/05/2017 10:52,-21.688,S,114.752,E,-21.688,S,114.752,E,122,-17.99,1.02,5287.23,9.1,154.41,0.11
165535a,2/05/2017 14:16,-21.722,S,114.768,E,-21.722,S,114.768,E,122,-1.25,4.13,5291.36,3.41,154.55,1.21
165535a,3/05/2017 12:07,-21.699,S,114.75,E,-21.699,S,114.75,E,123,-11.6,3.17,5294.53,21.84,155.46,0.15
