tag_id,utc,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),SST weekly (C),SST monthly (C),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
152612,22/12/2015 22:00,-19.913,S,117.961,E,-19.913,S,117.961,E,356,-39.29,27.32,28.09,0.69,22397.1,0.19,110.02,3.67
152612,22/12/2015 22:01,-19.911,S,117.956,E,-19.911,S,117.956,E,356,-39.56,27.32,28.09,0.57,22397.67,0.02,110.02,38
152612,23/12/2015 0:20,-19.903,S,117.973,E,-19.903,S,117.973,E,357,-39.44,27.34,28.1,1.99,22399.66,2.31,110.12,0.86
152612,23/12/2015 1:59,-19.91,S,117.992,E,-19.91,S,117.992,E,357,-38.4,27.33,28.12,2.14,22401.8,1.65,110.19,1.3
152612,23/12/2015 2:52,-19.933,S,117.958,E,-19.933,S,117.958,E,357,-38.02,27.28,28.1,4.38,22406.18,0.89,110.22,4.91
152612,23/12/2015 13:43,-20.001,S,117.858,E,-20.001,S,117.858,E,357,-36.91,27.09,27.89,12.91,22419.09,10.84,110.68,1.19
152612,23/12/2015 21:45,-19.92,S,117.96,E,-19.92,S,117.96,E,357,-38.8,27.31,28.1,13.97,22433.06,8.03,111.01,1.74
152612,24/12/2015 0:54,-19.93,S,117.959,E,-19.93,S,117.959,E,358,-38.2,27.29,28.1,1.12,22434.18,3.16,111.14,0.35
152612,24/12/2015 1:41,-19.913,S,117.956,E,-19.913,S,117.956,E,358,-39.36,27.32,28.09,1.92,22436.1,0.78,111.17,2.47
152612,24/12/2015 2:25,-19.909,S,117.961,E,-19.909,S,117.961,E,358,-39.62,27.33,28.09,0.69,22436.79,0.74,111.21,0.93
152612,24/12/2015 6:50,-19.903,S,117.919,E,-19.903,S,117.919,E,358,-41.53,27.28,28.04,4.45,22441.24,4.4,111.39,1.01
152612,24/12/2015 8:44,-19.902,S,117.917,E,-19.902,S,117.917,E,358,-41.74,27.27,28.04,0.24,22441.48,1.9,111.47,0.13
152612,24/12/2015 14:58,-19.936,S,117.932,E,-19.936,S,117.932,E,358,-38.84,27.22,28.04,4.1,22445.58,6.24,111.73,0.66
152612,24/12/2015 21:30,-19.912,S,117.945,E,-19.912,S,117.945,E,358,-39.78,27.3,28.07,3,22448.58,6.53,112,0.46
152612,24/12/2015 22:39,-19.918,S,117.939,E,-19.918,S,117.939,E,358,-39.58,27.28,28.06,0.92,22449.5,1.15,112.05,0.8
152612,24/12/2015 22:48,-19.921,S,117.963,E,-19.921,S,117.963,E,358,-38.74,27.31,28.1,2.53,22452.03,0.15,112.05,16.32
152612,25/12/2015 1:27,-19.922,S,117.944,E,-19.922,S,117.944,E,359,-39.04,27.28,28.07,1.99,22454.02,2.65,112.17,0.75
152612,25/12/2015 4:55,-19.927,S,117.992,E,-19.927,S,117.992,E,359,-37.38,27.31,28.13,5.05,22459.07,3.47,112.31,1.46
152612,25/12/2015 10:09,-19.928,S,118.016,E,-19.928,S,118.016,E,359,-36.36,27.33,28.15,2.51,22461.58,5.23,112.53,0.48
152612,25/12/2015 13:47,-19.929,S,118.019,E,-19.929,S,118.019,E,359,-36.16,27.33,28.15,0.33,22461.91,3.63,112.68,0.09
152612,25/12/2015 21:18,-19.906,S,117.904,E,-19.906,S,117.904,E,359,-41.55,27.24,28.02,12.31,22474.22,7.51,112.99,1.64
152612,25/12/2015 22:27,-19.907,S,117.922,E,-19.907,S,117.922,E,359,-40.97,27.27,28.04,1.89,22476.11,1.15,113.04,1.64
152612,26/12/2015 1:07,-19.909,S,117.941,E,-19.909,S,117.941,E,360,-40.21,27.3,28.07,2,22478.11,2.67,113.15,0.75
152612,26/12/2015 1:44,-19.908,S,117.949,E,-19.908,S,117.949,E,360,-40.07,27.31,28.08,0.84,22478.95,0.61,113.18,1.37
152612,26/12/2015 6:32,-19.888,S,117.918,E,-19.888,S,117.918,E,360,-42.64,27.31,28.05,3.94,22482.89,4.8,113.38,0.82
152612,26/12/2015 10:50,-19.916,S,117.94,E,-19.916,S,117.94,E,360,-39.66,27.28,28.06,3.88,22486.77,4.3,113.56,0.9
152612,26/12/2015 10:50,-19.917,S,117.948,E,-19.917,S,117.948,E,360,-39.1,27.29,28.08,0.84,22487.61,0.01,113.56,131.48
152612,26/12/2015 17:35,-19.896,S,117.926,E,-19.896,S,117.926,E,360,-41.68,27.3,28.05,3.28,22490.89,6.75,113.84,0.49
152612,26/12/2015 21:42,-19.901,S,117.926,E,-19.901,S,117.926,E,360,-41.35,27.29,28.05,0.56,22491.45,4.11,114.01,0.14
152612,26/12/2015 21:53,-19.901,S,117.931,E,-19.901,S,117.931,E,360,-41.07,27.3,28.05,0.52,22491.97,0.19,114.02,2.74
152612,26/12/2015 22:52,-19.909,S,117.931,E,-19.909,S,117.931,E,360,-40.52,27.28,28.05,0.89,22492.86,0.98,114.06,0.91
152612,26/12/2015 23:50,-19.916,S,117.944,E,-19.916,S,117.944,E,360,-39.43,27.29,28.07,1.57,22494.43,0.96,114.1,1.63
152612,27/12/2015 0:38,-19.921,S,117.943,E,-19.921,S,117.943,E,361,-39.16,26.34,28.07,0.57,22495,0.81,114.13,0.7
152612,27/12/2015 1:23,-19.93,S,117.956,E,-19.93,S,117.956,E,361,-38.2,26.39,28.1,1.69,22496.69,0.75,114.16,2.24
152612,27/12/2015 6:14,-19.925,S,117.951,E,-19.925,S,117.951,E,361,-38.5,26.37,28.08,0.76,22497.45,4.85,114.36,0.16
152612,27/12/2015 20:59,-19.921,S,117.956,E,-19.921,S,117.956,E,361,-38.74,26.37,28.09,0.69,22498.14,14.75,114.98,0.05
152612,27/12/2015 22:38,-19.924,S,117.964,E,-19.924,S,117.964,E,361,-38.56,26.4,28.1,0.9,22499.04,1.65,115.05,0.55
152612,27/12/2015 22:48,-19.917,S,117.947,E,-19.917,S,117.947,E,361,-39.16,26.34,28.07,1.94,22500.98,0.16,115.05,12.21
152612,28/12/2015 7:40,-19.915,S,117.972,E,-19.915,S,117.972,E,362,-38.78,26.39,28.11,2.63,22503.61,8.87,115.42,0.3
152612,28/12/2015 9:52,-19.913,S,117.961,E,-19.913,S,117.961,E,362,-39.29,26.36,28.09,1.17,22504.78,2.2,115.52,0.53
152612,28/12/2015 18:54,-19.923,S,117.972,E,-19.923,S,117.972,E,362,-38.3,26.41,28.11,1.6,22506.38,9.05,115.89,0.18
152612,28/12/2015 22:17,-19.906,S,117.938,E,-19.906,S,117.938,E,362,-40.54,26.3,28.06,4.03,22510.41,3.37,116.03,1.19
152612,28/12/2015 22:30,-19.906,S,117.942,E,-19.906,S,117.942,E,362,-40.45,26.31,28.07,0.42,22510.83,0.22,116.04,1.94
152612,28/12/2015 22:49,-19.91,S,117.938,E,-19.91,S,117.938,E,362,-40.23,26.31,28.06,0.61,22511.44,0.31,116.05,1.97
152612,28/12/2015 23:56,-19.901,S,117.953,E,-19.901,S,117.953,E,362,-40.71,26.32,28.08,1.86,22513.3,1.12,116.1,1.66
152612,29/12/2015 1:37,-19.898,S,117.938,E,-19.898,S,117.938,E,363,-41.12,26.29,28.06,1.61,22514.91,1.69,116.17,0.95
152612,29/12/2015 2:24,-19.896,S,117.944,E,-19.896,S,117.944,E,363,-41.24,26.29,28.07,0.67,22515.58,0.78,116.2,0.86
152612,29/12/2015 11:01,-19.896,S,117.954,E,-19.896,S,117.954,E,363,-41,26.31,28.08,1.05,22516.63,8.61,116.56,0.12
152612,29/12/2015 11:02,-19.911,S,117.933,E,-19.911,S,117.933,E,363,-40.35,26.3,28.05,2.76,22519.39,0.03,116.56,87.93
152612,29/12/2015 18:54,-19.975,S,117.969,E,-19.975,S,117.969,E,363,-34.5,26.54,28.14,8.06,22527.45,7.86,116.89,1.02
152612,29/12/2015 23:22,-19.939,S,117.998,E,-19.939,S,117.998,E,363,-36.36,26.49,28.14,5.03,22532.48,4.47,117.08,1.13
152612,30/12/2015 5:45,-19.927,S,118.018,E,-19.927,S,118.018,E,364,-36.33,26.49,28.15,2.48,22534.96,6.38,117.34,0.39
152612,30/12/2015 7:23,-19.9,S,117.973,E,-19.9,S,117.973,E,364,-39.62,26.35,28.1,5.59,22540.55,1.63,117.41,3.42
152612,30/12/2015 10:30,-19.91,S,117.946,E,-19.91,S,117.946,E,364,-39.94,26.33,28.07,3.04,22543.59,3.1,117.54,0.98
152612,30/12/2015 14:34,-19.909,S,117.935,E,-19.909,S,117.935,E,364,-40.41,26.3,28.06,1.16,22544.75,4.07,117.71,0.29
152612,30/12/2015 20:28,-19.928,S,117.924,E,-19.928,S,117.924,E,364,-39.32,26.3,28.03,2.41,22547.16,5.9,117.96,0.41
152612,30/12/2015 21:55,-19.918,S,117.937,E,-19.918,S,117.937,E,364,-39.7,26.32,28.06,1.76,22548.92,1.46,118.02,1.21
152612,30/12/2015 22:04,-19.904,S,117.94,E,-19.904,S,117.94,E,364,-40.66,26.3,28.06,1.59,22550.51,0.14,118.02,11.29
152612,31/12/2015 1:41,-19.909,S,117.957,E,-19.909,S,117.957,E,365,-39.73,26.38,28.09,1.86,22552.37,3.62,118.17,0.51
152612,31/12/2015 5:30,-19.928,S,117.99,E,-19.928,S,117.99,E,365,-37.32,26.48,28.13,4.05,22556.42,3.83,118.33,1.06
152612,31/12/2015 8:57,-19.916,S,117.967,E,-19.916,S,117.967,E,365,-39.02,26.41,28.1,2.75,22559.17,3.44,118.48,0.8
152612,31/12/2015 14:09,-19.933,S,117.946,E,-19.933,S,117.946,E,365,-38.26,26.43,28.08,2.9,22562.07,5.21,118.69,0.56
152612,31/12/2015 22:23,-19.928,S,117.909,E,-19.928,S,117.909,E,365,-39.78,26.38,28,3.91,22565.98,8.23,119.04,0.47
152612,31/12/2015 23:45,-19.925,S,117.913,E,-19.925,S,117.913,E,365,-39.72,26.37,28.01,0.54,22566.52,1.35,119.09,0.4
152612,1/01/2016 0:02,-19.928,S,117.909,E,-19.928,S,117.909,E,1,-39.78,25.95,26.95,0.54,22567.06,0.28,119.11,1.9
152612,1/01/2016 3:04,-19.916,S,117.942,E,-19.916,S,117.942,E,1,-39.54,26.01,26.97,3.7,22570.76,3.03,119.23,1.22
152612,1/01/2016 8:48,-19.9,S,117.958,E,-19.9,S,117.958,E,1,-40.52,26.02,26.98,2.44,22573.2,5.75,119.47,0.42
152612,1/01/2016 11:04,-19.895,S,117.961,E,-19.895,S,117.961,E,1,-40.64,26.02,26.98,0.64,22573.84,2.26,119.57,0.28
152612,1/01/2016 13:53,-19.905,S,117.967,E,-19.905,S,117.967,E,1,-39.68,26.05,26.99,1.28,22575.12,2.83,119.68,0.45
152612,2/01/2016 8:30,-19.894,S,117.871,E,-19.894,S,117.871,E,2,-43.36,25.81,26.87,10.12,22585.24,18.61,120.46,0.54
152612,2/01/2016 8:31,-19.95,S,117.916,E,-19.95,S,117.916,E,2,-38.04,26.01,26.98,7.81,22593.05,0.02,120.46,502.07
152612,2/01/2016 10:11,-19.912,S,117.971,E,-19.912,S,117.971,E,2,-39.02,26.08,26.99,7.14,22600.19,1.68,120.53,4.25
152612,2/01/2016 19:48,-19.954,S,117.996,E,-19.954,S,117.996,E,2,-35,26.23,27.03,5.36,22605.55,9.61,120.93,0.56
152612,2/01/2016 19:49,-19.936,S,117.959,E,-19.936,S,117.959,E,2,-37.75,26.1,26.98,4.36,22609.91,0.02,120.93,290.67
152612,2/01/2016 21:36,-19.929,S,117.973,E,-19.929,S,117.973,E,2,-37.88,26.12,27,1.66,22611.57,1.78,121,0.93
152612,2/01/2016 23:00,-19.918,S,117.943,E,-19.918,S,117.943,E,2,-39.34,26.02,26.97,3.37,22614.94,1.4,121.06,2.4
152612,3/01/2016 1:38,-19.909,S,117.96,E,-19.909,S,117.96,E,3,-39.64,26.05,26.98,2.04,22616.98,2.63,121.17,0.78
152612,3/01/2016 8:20,-19.917,S,117.973,E,-19.917,S,117.973,E,3,-38.6,26.09,26.99,1.63,22618.61,6.71,121.45,0.24
152612,3/01/2016 8:21,-19.912,S,117.977,E,-19.912,S,117.977,E,3,-38.66,26.09,27,0.7,22619.31,0.01,121.45,84
152612,3/01/2016 13:06,-19.931,S,117.955,E,-19.931,S,117.955,E,3,-38.14,26.08,26.98,3.13,22622.44,4.76,121.65,0.66
152612,3/01/2016 14:50,-19.932,S,117.948,E,-19.932,S,117.948,E,3,-38.2,26.06,26.98,0.74,22623.18,1.74,121.72,0.43
152612,3/01/2016 20:25,-19.935,S,117.949,E,-19.935,S,117.949,E,3,-37.96,26.07,26.98,0.35,22623.53,5.58,121.96,0.06
152612,3/01/2016 22:02,-19.928,S,117.941,E,-19.928,S,117.941,E,3,-38.86,26.04,26.97,1.14,22624.67,1.61,122.02,0.71
152612,4/01/2016 0:07,-19.916,S,117.919,E,-19.916,S,117.919,E,4,-40.07,25.96,26.95,2.66,22627.33,2.09,122.11,1.27
152612,4/01/2016 1:09,-19.916,S,117.914,E,-19.916,S,117.914,E,4,-40.23,25.94,26.94,0.52,22627.85,1.03,122.15,0.51
152612,4/01/2016 17:37,-19.901,S,117.927,E,-19.901,S,117.927,E,4,-41.3,25.95,26.94,2.15,22630,16.46,122.84,0.13
152612,4/01/2016 19:26,-19.926,S,117.944,E,-19.926,S,117.944,E,4,-38.8,26.04,26.97,3.3,22633.3,1.83,122.91,1.8
152612,4/01/2016 21:37,-19.912,S,117.956,E,-19.912,S,117.956,E,4,-39.46,26.04,26.98,2,22635.3,2.17,123,0.92
152612,4/01/2016 22:49,-19.921,S,117.939,E,-19.921,S,117.939,E,4,-39.4,26.02,26.97,2.04,22637.34,1.21,123.06,1.69
152612,5/01/2016 0:52,-19.907,S,117.957,E,-19.907,S,117.957,E,5,-39.92,26.03,26.98,2.44,22639.78,2.05,123.14,1.19
152612,5/01/2016 21:04,-19.88,S,117.987,E,-19.88,S,117.987,E,5,-40.98,26.04,27,4.35,22644.13,20.2,123.98,0.22
152612,5/01/2016 22:36,-19.915,S,117.945,E,-19.915,S,117.945,E,5,-39.47,26.02,26.97,5.87,22650,1.53,124.05,3.84
152612,5/01/2016 23:41,-19.938,S,117.958,E,-19.938,S,117.958,E,5,-37.59,26.1,26.98,2.9,22652.9,1.09,124.09,2.66
152612,6/01/2016 20:56,-19.906,S,117.973,E,-19.906,S,117.973,E,6,-39.26,26.07,26.99,3.89,22656.79,21.25,124.98,0.18
152612,7/01/2016 0:55,-19.926,S,117.934,E,-19.926,S,117.934,E,7,-39.4,26.01,26.97,4.65,22661.44,3.98,125.14,1.17
152612,7/01/2016 1:47,-19.906,S,117.983,E,-19.906,S,117.983,E,7,-38.66,26.09,27,5.59,22667.03,0.87,125.18,6.42
152612,7/01/2016 2:43,-19.949,S,118.004,E,-19.949,S,118.004,E,7,-35.11,26.24,27.03,5.27,22672.3,0.94,125.22,5.6
152612,7/01/2016 15:10,-19.998,S,118.07,E,-19.998,S,118.07,E,7,-29.92,26.48,27.15,8.8,22681.1,12.45,125.74,0.71
152612,7/01/2016 17:11,-19.986,S,118.035,E,-19.986,S,118.035,E,7,-31.74,26.39,27.11,3.9,22685,2.02,125.82,1.93
152612,8/01/2016 0:33,-20.003,S,117.954,E,-20.003,S,117.954,E,8,-33.44,26.22,27,8.68,22693.68,7.36,126.13,1.18
152612,8/01/2016 1:28,-19.946,S,118.038,E,-19.946,S,118.038,E,8,-34.24,26.32,27.07,10.84,22704.52,0.91,126.17,11.91
152612,8/01/2016 21:43,-20.053,S,118.056,E,-20.053,S,118.056,E,8,-26.34,26.58,27.23,12.06,22716.58,20.26,127.01,0.6
152612,8/01/2016 22:01,-19.917,S,117.942,E,-19.917,S,117.942,E,8,-39.46,26.02,26.97,19.27,22735.85,0.29,127.02,66.45
152612,8/01/2016 23:12,-19.919,S,117.933,E,-19.919,S,117.933,E,8,-39.86,26,26.96,0.97,22736.82,1.19,127.07,0.81
152612,8/01/2016 23:14,-19.918,S,117.932,E,-19.918,S,117.932,E,8,-39.92,25.99,26.96,0.15,22736.97,0.03,127.07,5.14
152612,9/01/2016 1:54,-19.907,S,117.934,E,-19.907,S,117.934,E,9,-40.56,27.6,26.95,1.24,22738.21,2.67,127.18,0.46
152612,9/01/2016 10:35,-19.909,S,117.944,E,-19.909,S,117.944,E,9,-40.11,27.59,26.97,1.07,22739.28,8.68,127.55,0.12
152612,9/01/2016 20:02,-19.889,S,117.926,E,-19.889,S,117.926,E,9,-42.1,27.58,26.93,2.92,22742.2,9.45,127.94,0.31
152612,9/01/2016 21:42,-19.885,S,117.923,E,-19.885,S,117.923,E,9,-42.52,27.58,26.93,0.54,22742.74,1.67,128.01,0.32
152612,10/01/2016 0:02,-19.923,S,117.89,E,-19.923,S,117.89,E,10,-40.99,27.68,26.94,5.46,22748.2,2.33,128.11,2.34
152612,10/01/2016 2:26,-19.89,S,117.896,E,-19.89,S,117.896,E,10,-42.84,27.58,26.9,3.73,22751.93,2.41,128.21,1.55
152612,10/01/2016 6:53,-19.923,S,117.999,E,-19.923,S,117.999,E,10,-37.62,27.5,27.02,11.39,22763.32,4.44,128.39,2.56
152612,10/01/2016 9:39,-19.912,S,117.965,E,-19.912,S,117.965,E,10,-39.31,27.56,26.99,3.76,22767.08,2.77,128.51,1.36
152612,10/01/2016 9:39,-19.909,S,117.945,E,-19.909,S,117.945,E,10,-40.08,27.59,26.97,2.12,22769.2,0.01,128.51,331.83
152612,10/01/2016 15:44,-19.923,S,117.914,E,-19.923,S,117.914,E,10,-39.78,27.64,26.95,3.6,22772.8,6.08,128.76,0.59
152612,10/01/2016 21:38,-19.909,S,117.912,E,-19.909,S,117.912,E,10,-41.07,27.62,26.94,1.57,22774.37,5.9,129.01,0.27
152612,10/01/2016 22:28,-19.908,S,117.916,E,-19.908,S,117.916,E,10,-41.06,27.61,26.94,0.43,22774.8,0.84,129.04,0.51
152612,10/01/2016 23:20,-19.906,S,117.905,E,-19.906,S,117.905,E,10,-41.53,27.62,26.93,1.17,22775.97,0.86,129.08,1.36
152612,11/01/2016 1:20,-19.904,S,117.884,E,-19.904,S,117.884,E,11,-42.72,27.63,26.9,2.21,22778.18,2,129.16,1.1
152612,11/01/2016 13:02,-19.918,S,117.861,E,-19.918,S,117.861,E,11,-42.26,27.67,26.9,2.87,22781.05,11.7,129.65,0.25
152612,11/01/2016 20:24,-19.929,S,117.933,E,-19.929,S,117.933,E,11,-39.26,27.61,26.97,7.63,22788.68,7.36,129.95,1.04
152612,11/01/2016 21:56,-19.924,S,117.981,E,-19.924,S,117.981,E,11,-37.7,27.53,27,5.05,22793.73,1.53,130.02,3.3
152612,11/01/2016 23:08,-19.904,S,117.923,E,-19.904,S,117.923,E,11,-41.23,27.6,26.94,6.47,22800.2,1.2,130.07,5.39
152612,11/01/2016 23:19,-19.92,S,117.92,E,-19.92,S,117.92,E,11,-39.8,27.62,26.95,1.81,22802.01,0.19,130.08,9.5
152612,12/01/2016 22:45,-19.916,S,117.939,E,-19.916,S,117.939,E,12,-39.71,27.6,26.96,2.04,22804.05,23.44,131.05,0.09
152612,12/01/2016 22:56,-19.916,S,117.94,E,-19.916,S,117.94,E,12,-39.66,27.59,26.96,0.1,22804.15,0.18,131.06,0.57
152612,13/01/2016 0:29,-19.904,S,117.944,E,-19.904,S,117.944,E,13,-40.61,27.59,26.96,1.4,22805.55,1.56,131.12,0.9
152612,13/01/2016 1:34,-19.961,S,117.957,E,-19.961,S,117.957,E,13,-35.92,27.56,26.98,6.49,22812.04,1.07,131.17,6.06
152612,13/01/2016 2:21,-19.965,S,117.956,E,-19.965,S,117.956,E,13,-35.74,27.56,26.98,0.46,22812.5,0.8,131.2,0.58
152612,13/01/2016 9:54,-19.943,S,117.966,E,-19.943,S,117.966,E,13,-36.86,27.54,26.99,2.66,22815.16,7.54,131.52,0.35
152612,13/01/2016 20:57,-19.896,S,117.939,E,-19.896,S,117.939,E,13,-41.24,27.59,26.96,5.95,22821.11,11.05,131.98,0.54
152612,13/01/2016 22:15,-19.911,S,117.951,E,-19.911,S,117.951,E,13,-39.66,27.58,26.97,2.09,22823.2,1.3,132.03,1.6
152612,13/01/2016 22:44,-19.912,S,117.937,E,-19.912,S,117.937,E,13,-40.12,27.6,26.96,1.47,22824.67,0.47,132.05,3.11
152612,13/01/2016 22:54,-19.914,S,117.939,E,-19.914,S,117.939,E,13,-39.87,27.59,26.96,0.31,22824.98,0.17,132.06,1.78
152612,13/01/2016 23:51,-19.931,S,117.945,E,-19.931,S,117.945,E,13,-38.44,27.59,26.97,1.99,22826.97,0.94,132.1,2.12
152612,14/01/2016 7:47,-19.991,S,117.98,E,-19.991,S,117.98,E,14,-33.17,27.55,27.03,7.62,22834.59,7.94,132.43,0.96
152612,15/01/2016 5:59,-19.915,S,117.937,E,-19.915,S,117.937,E,15,-39.9,27.6,26.96,9.58,22844.17,22.19,133.35,0.43
152612,15/01/2016 14:05,-19.912,S,117.936,E,-19.912,S,117.936,E,15,-40.16,27.6,26.96,0.35,22844.52,8.1,133.69,0.04
152612,15/01/2016 22:26,-19.941,S,117.965,E,-19.941,S,117.965,E,15,-37.13,27.55,26.99,4.43,22848.95,8.35,134.04,0.53
152612,16/01/2016 7:28,-19.918,S,117.968,E,-19.918,S,117.968,E,16,-38.84,27.32,26.99,2.58,22851.53,9.03,134.42,0.29
152612,16/01/2016 9:50,-19.851,S,117.983,E,-19.851,S,117.983,E,16,-42.94,27.33,27,7.62,22859.15,2.37,134.51,3.21
152612,16/01/2016 22:09,-19.91,S,117.928,E,-19.91,S,117.928,E,16,-40.53,27.6,26.95,8.73,22867.88,12.32,135.03,0.71
152612,16/01/2016 23:58,-19.906,S,117.918,E,-19.906,S,117.918,E,16,-41.23,27.3,26.94,1.14,22869.02,1.81,135.1,0.63
152612,17/01/2016 5:34,-19.925,S,117.906,E,-19.925,S,117.906,E,17,-40.14,28.14,26.95,2.46,22871.48,5.59,135.34,0.44
152612,17/01/2016 7:14,-19.955,S,117.977,E,-19.955,S,117.977,E,17,-35.7,28.15,27,8.15,22879.63,1.67,135.41,4.87
152612,17/01/2016 9:18,-19.963,S,117.997,E,-19.963,S,117.997,E,17,-34.4,28.14,27.03,2.27,22881.9,2.07,135.49,1.1
152612,17/01/2016 21:54,-19.954,S,117.966,E,-19.954,S,117.966,E,17,-35.8,28.15,26.99,3.39,22885.29,12.6,136.02,0.27
152612,17/01/2016 21:56,-19.935,S,117.969,E,-19.935,S,117.969,E,17,-37.67,28.15,26.99,2.14,22887.43,0.03,136.02,85.6
152612,18/01/2016 7:07,-19.92,S,117.946,E,-19.92,S,117.946,E,18,-39.04,28.15,26.97,2.93,22890.36,9.2,136.4,0.32
152612,18/01/2016 10:27,-19.916,S,117.975,E,-19.916,S,117.975,E,18,-38.54,28.15,27,3.07,22893.43,3.32,136.54,0.92
152612,18/01/2016 10:29,-19.923,S,117.956,E,-19.923,S,117.956,E,18,-38.62,28.15,26.98,2.14,22895.57,0.04,136.54,49.07
152612,18/01/2016 12:59,-19.926,S,117.944,E,-19.926,S,117.944,E,18,-38.8,28.15,26.97,1.3,22896.87,2.49,136.65,0.52
152612,18/01/2016 21:43,-19.918,S,117.986,E,-19.918,S,117.986,E,18,-37.92,28.15,27.01,4.48,22901.35,8.75,137.01,0.51
152612,19/01/2016 1:08,-19.922,S,117.942,E,-19.922,S,117.942,E,19,-39.16,28.15,26.97,4.63,22905.98,3.41,137.15,1.36
152612,19/01/2016 8:36,-19.942,S,117.94,E,-19.942,S,117.94,E,19,-38.08,28.15,26.98,2.24,22908.22,7.46,137.46,0.3
152612,19/01/2016 8:37,-19.947,S,117.935,E,-19.947,S,117.935,E,19,-38.08,28.15,26.98,0.76,22908.98,0.01,137.46,60.8
152612,19/01/2016 9:57,-19.91,S,117.952,E,-19.91,S,117.952,E,19,-39.75,28.15,26.97,4.49,22913.47,1.33,137.52,3.38
152612,19/01/2016 12:35,-19.936,S,117.967,E,-19.936,S,117.967,E,19,-37.66,28.15,26.99,3.29,22916.76,2.65,137.63,1.24
152612,19/01/2016 21:39,-19.979,S,117.957,E,-19.979,S,117.957,E,19,-34.84,28.2,26.99,4.9,22921.66,9.07,138.01,0.54
152612,20/01/2016 8:26,-19.94,S,117.991,E,-19.94,S,117.991,E,20,-36.42,28.15,27.02,5.61,22927.27,10.78,138.46,0.52
152612,20/01/2016 8:29,-19.862,S,117.948,E,-19.862,S,117.948,E,20,-43.28,28.17,26.96,9.78,22937.05,0.04,138.46,222.84
152612,20/01/2016 20:00,-19.902,S,117.987,E,-19.902,S,117.987,E,20,-38.88,28.15,27,6.04,22943.09,11.52,138.94,0.52
152612,20/01/2016 21:37,-19.905,S,117.921,E,-19.905,S,117.921,E,20,-41.22,28.14,26.94,6.92,22950.01,1.61,139,4.29
152612,20/01/2016 23:14,-19.905,S,117.905,E,-19.905,S,117.905,E,20,-41.61,28.14,26.92,1.67,22951.68,1.63,139.07,1.02
152612,21/01/2016 2:46,-19.884,S,117.915,E,-19.884,S,117.915,E,21,-42.96,28.14,26.91,2.56,22954.24,3.52,139.22,0.73
152612,21/01/2016 8:59,-19.919,S,117.961,E,-19.919,S,117.961,E,21,-38.86,28.15,26.98,6.19,22960.43,6.22,139.48,0.99
152612,21/01/2016 11:33,-19.923,S,117.951,E,-19.923,S,117.951,E,21,-38.62,28.15,26.97,1.14,22961.57,2.55,139.59,0.45
152612,21/01/2016 12:49,-19.931,S,117.959,E,-19.931,S,117.959,E,21,-38.14,28.15,26.98,1.22,22962.79,1.28,139.64,0.96
152612,22/01/2016 2:34,-19.917,S,117.951,E,-19.917,S,117.951,E,22,-38.98,28.15,26.97,1.77,22964.56,13.74,140.21,0.13
152612,22/01/2016 6:21,-19.924,S,117.919,E,-19.924,S,117.919,E,22,-39.56,28.14,26.95,3.44,22968,3.79,140.37,0.91
152612,23/01/2016 0:33,-19.933,S,117.926,E,-19.933,S,117.926,E,23,-39.02,28.15,26.97,1.24,22969.24,18.2,141.13,0.07
152612,23/01/2016 1:16,-19.88,S,117.862,E,-19.88,S,117.862,E,23,-44.62,28.14,26.84,8.93,22978.17,0.72,141.16,12.38
152612,23/01/2016 9:37,-19.904,S,117.929,E,-19.904,S,117.929,E,23,-40.96,28.14,26.95,7.5,22985.67,8.35,141.51,0.9
152612,23/01/2016 9:38,-19.917,S,117.941,E,-19.917,S,117.941,E,23,-39.52,28.15,26.97,1.92,22987.59,0.01,141.51,130.42
152612,23/01/2016 10:54,-19.916,S,117.943,E,-19.916,S,117.943,E,23,-39.48,28.15,26.97,0.24,22987.83,1.27,141.56,0.19
152612,23/01/2016 13:52,-19.912,S,117.942,E,-19.912,S,117.942,E,23,-39.91,28.15,26.96,0.46,22988.29,2.96,141.68,0.16
152612,23/01/2016 21:59,-19.917,S,117.972,E,-19.917,S,117.972,E,23,-38.66,28.15,26.99,3.19,22991.48,8.12,142.02,0.39
152612,23/01/2016 22:04,-19.905,S,117.965,E,-19.905,S,117.965,E,23,-39.77,28.15,26.98,1.52,22993,0.08,142.02,19.07
152612,24/01/2016 0:04,-19.915,S,117.956,E,-19.915,S,117.956,E,24,-39.16,28.15,26.98,1.46,22994.46,2,142.11,0.73
152612,24/01/2016 0:58,-19.921,S,117.968,E,-19.921,S,117.968,E,24,-38.66,28.15,26.99,1.42,22995.88,0.9,142.14,1.58
152612,24/01/2016 1:52,-19.933,S,118.012,E,-19.933,S,118.012,E,24,-36.3,28.14,27.04,4.79,23000.67,0.91,142.18,5.27
152612,24/01/2016 5:55,-19.962,S,118.031,E,-19.962,S,118.031,E,24,-33.42,28.13,27.07,3.79,23004.46,4.05,142.35,0.94
152612,24/01/2016 14:11,-19.911,S,118.002,E,-19.911,S,118.002,E,24,-38.22,28.15,27.02,6.44,23010.9,8.26,142.7,0.78
