tag_id,date,lat,dir1,lon,dir2,lat2,dir3,lon2,dir4,Day of Year,Depth (m),SST daily (C),SST weekly (C),SST monthly (C),Displacement (km),Distance (km),Cummulative (km),Hours,Cummulative (days),Speed (kph)
76034a,6/06/2008 7:06,-10.344,S,141.329,E,-7.731,S,152.445,E,158,-12.73,26.28,25.78,25.67,3216.2,2.19,19418.56,0.02,133.51,131.4
76034a,6/06/2008 7:50,-10.325,S,141.356,E,-11.574,S,136.161,E,158,-12,26.33,25.78,25.71,3219.8,3.64,19422.2,0.74,133.54,4.94
76034a,6/06/2008 12:18,-10.257,S,141.497,E,-8.375,S,150.047,E,158,-11,26.41,25.76,25.55,3236.9,17.2,19439.4,4.46,133.72,3.86
76034a,7/06/2008 7:00,-10.207,S,141.378,E,-6.152,S,157.707,E,159,-11,26.27,25.71,25.55,3228,14.17,19453.57,18.7,134.5,0.76
76034a,7/06/2008 11:58,-9.736,S,141.849,E,-5.677,S,161.158,E,159,-7,25.96,25.6,25.31,3298.3,73.59,19527.16,4.97,134.71,14.82
76034a,7/06/2008 23:05,-10.314,S,141.353,E,-15.808,S,166.055,E,159,-12,26.13,25.78,25.71,3220,84.24,19611.4,11.12,135.17,7.58
76034a,8/06/2008 6:39,-10.338,S,141.218,E,-4.477,S,164.562,E,160,-13,-99.99,25.89,25.74,3205.7,15.02,19626.42,7.57,135.49,1.98
76034a,8/06/2008 8:40,-10.256,S,141.357,E,-17.671,S,111.933,E,160,-12,-99.99,25.76,25.64,3223.4,17.75,19644.17,2.02,135.57,8.79
76034a,8/06/2008 15:35,-10.348,S,141.222,E,-13.273,S,153.488,E,160,-13,-99.99,25.87,25.73,3205.6,17.99,19662.16,6.92,135.86,2.6
76034a,9/06/2008 0:29,-10.323,S,141.278,E,-6.851,S,127.481,E,161,-13,25.16,25.64,25.63,3212.3,6.73,19668.89,8.9,136.23,0.76
76034a,10/06/2008 12:34,-10.432,S,141.259,E,-13.476,S,127.444,E,162,-13.96,25.78,25.69,25.63,3204.8,12.31,19681.2,36.08,137.74,0.34
76034a,11/06/2008 12:19,-10.213,S,141.415,E,-11.1,S,137.467,E,163,-11,25.53,25.75,25.53,3231.3,29.77,19710.97,23.74,138.72,1.25
76034a,13/06/2008 16:26,-10.234,S,141.456,E,-7.596,S,129.974,E,165,-11,25.77,25.79,25.51,3234.2,5.06,19716.03,52.12,140.9,0.1
76034a,14/06/2008 14:38,-10.204,S,141.438,E,-19.427,S,-176.748,W,166,-11,25.88,25.77,25.5,3234,3.88,19719.91,22.21,141.82,0.17
76034a,18/06/2008 15:30,-10.285,S,141.156,E,-13.919,S,155.6,E,170,-13.06,25.02,26,25.79,3202.5,32.18,19752.09,96.86,145.86,0.33
76034a,20/06/2008 12:33,-10.176,S,141.249,E,-12.48,S,130.935,E,172,-12,25.88,25.69,25.5,3217.2,15.84,19767.93,45.05,147.74,0.35
76034a,22/06/2008 12:40,-10.298,S,141.475,E,-11.641,S,135.233,E,174,-11,25.79,25.8,25.57,3232.7,28.24,19796.17,48.1,149.74,0.59
76034a,22/06/2008 16:33,-10.417,S,141.433,E,-7.068,S,126.769,E,174,-12,25.79,25.93,25.6,3222.4,14.02,19810.19,3.89,149.9,3.61
76034a,23/06/2008 6:05,-10.728,S,141.031,E,-0.302,S,-173.187,W,175,-17.14,25.45,25.91,25.83,3167.4,55.98,19866.17,13.54,150.47,4.14
76034a,23/06/2008 7:52,-10.528,S,141.656,E,-11.446,S,137.998,E,175,-12,-99.99,25.95,25.57,3238.4,71.91,19938.08,1.79,150.54,40.09
76034a,23/06/2008 13:07,-10.388,S,141.432,E,-16.806,S,113.061,E,175,-12,-99.99,25.95,25.58,3223.8,29.05,19967.13,5.24,150.76,5.54
76034a,23/06/2008 14:46,-10.398,S,141.421,E,-19.278,S,-179.821,W,175,-12,-99.99,25.96,25.6,3222.3,1.64,19968.77,1.64,150.83,1
76034a,23/06/2008 23:26,-10.371,S,141.441,E,-16.034,S,167.421,E,175,-12,-99.99,25.93,25.56,3225.6,3.72,19972.49,8.68,151.19,0.43
76034a,24/06/2008 6:52,-10.315,S,141.165,E,-6.183,S,158.766,E,176,-13.91,25.37,26.02,25.81,3201.8,30.86,20003.35,7.43,151.5,4.15
76034a,24/06/2008 12:50,-10.309,S,141.434,E,-14.507,S,122.526,E,176,-12,25.27,25.86,25.62,3228.1,29.47,20032.82,5.96,151.75,4.95
76034a,26/06/2008 15:58,-10.297,S,141.325,E,-11.593,S,147.359,E,178,-12,-99.99,25.18,25.64,3218.2,12.01,20044.83,51.15,153.88,0.23
76034a,27/06/2008 0:56,-10.195,S,141.178,E,-4.035,S,114.365,E,179,-12.22,25.15,25.26,25.57,3209.3,19.7,20064.53,8.96,154.25,2.2
76034a,27/06/2008 11:41,-10.13,S,141.087,E,-6.009,S,153.374,E,179,-12.62,25.15,25.28,25.69,3204,12.32,20076.85,10.74,154.7,1.15
76034a,27/06/2008 19:14,-10.245,S,141.07,E,-11.365,S,145.875,E,179,-14,-99.99,25.24,25.73,3196.3,12.94,20089.79,7.55,155.01,1.71
76034a,27/06/2008 20:34,-10.311,S,141.098,E,-3.203,S,109.249,E,179,-14,-99.99,25.32,25.86,3195.5,7.96,20097.75,1.34,155.07,5.94
76034a,27/06/2008 23:32,-10.294,S,141.166,E,-15.312,S,164.186,E,179,-13.03,-99.99,25.34,25.82,3203,7.68,20105.43,2.97,155.19,2.58
76034a,28/06/2008 15:32,-10.325,S,141.281,E,-13.916,S,157.115,E,180,-13,-99.99,25.18,25.63,3212.5,13.06,20118.49,15.99,155.86,0.82
76034a,28/06/2008 18:35,-10.383,S,141.38,E,-16.526,S,168.72,E,180,-12.2,24.63,25.13,25.67,3219.1,12.62,20131.11,3.05,155.99,4.14
76034a,29/06/2008 4:11,-10.388,S,141.31,E,-9.658,S,144.515,E,181,-13,-99.99,25.1,25.67,3212,7.68,20138.79,9.6,156.39,0.8
76034a,29/06/2008 7:42,-10.392,S,141.529,E,-11.028,S,138.903,E,181,-12,-99.99,24.7,25.62,3233,23.98,20162.77,3.52,156.53,6.82
76034a,29/06/2008 17:04,-10.408,S,141.334,E,-4.076,S,113.435,E,181,-13,-99.99,25.13,25.64,3213.3,21.42,20184.19,9.37,156.92,2.28
76034a,29/06/2008 18:12,-10.428,S,141.359,E,-18.95,S,179.18,E,181,-13,-99.99,25.17,25.62,3214.7,3.53,20187.72,1.13,156.97,3.12
76034a,30/06/2008 4:03,-10.381,S,141.401,E,-8.553,S,149.434,E,182,-12,25,25.05,25.64,3221.2,6.97,20194.69,9.86,157.38,0.71
76034a,30/06/2008 5:39,-10.438,S,141.572,E,-19.822,S,100.837,E,182,-12,25.49,24.66,25.65,3234.8,19.77,20214.46,1.6,157.45,12.34
76034a,30/06/2008 10:43,-10.318,S,141.473,E,-0.928,S,-177.808,W,182,-11.65,24.68,24.61,25.56,3231.4,17.2,20231.66,5.06,157.66,3.4
76034a,30/06/2008 18:32,-10.403,S,141.406,E,-15.314,S,162.653,E,182,-12,25.14,25.06,25.62,3220.6,11.97,20243.63,7.83,157.98,1.53
76034a,30/06/2008 23:29,-10.364,S,141.389,E,-13.26,S,154.365,E,182,-12,25.09,25.08,25.67,3220.9,4.72,20248.35,4.94,158.19,0.96
76034a,1/07/2008 3:44,-10.418,S,141.577,E,-6.082,S,155.064,E,183,-12,25.26,24.57,24.99,3236.4,21.44,20269.79,4.26,158.37,5.03
76034a,1/07/2008 5:32,-10.328,S,141.429,E,-18.188,S,105.944,E,183,-12,25.37,24.83,25.1,3226.7,19.05,20288.84,1.79,158.44,10.64
76034a,1/07/2008 13:43,-10.403,S,141.461,E,-20.658,S,96.033,E,183,-12,25.42,24.87,25.07,3225.9,9.05,20297.89,8.18,158.78,1.11
76034a,1/07/2008 20:07,-10.374,S,141.264,E,-5.405,S,120.273,E,183,-13,25.39,25.14,25.09,3208.3,21.81,20319.7,6.4,159.05,3.41
76034a,1/07/2008 23:11,-10.426,S,141.334,E,-15.603,S,164.329,E,183,-13,25.36,25.15,25.12,3212.4,9.6,20329.3,3.07,159.18,3.13
76034a,2/07/2008 11:42,-10.456,S,141.382,E,-7.474,S,154.391,E,184,-13,25.07,25.19,25.12,3215.5,6.23,20335.53,12.52,159.7,0.5
76034a,2/07/2008 13:27,-10.519,S,141.119,E,-18.237,S,106.418,E,184,-15,25.35,25.39,25.2,3186.7,29.63,20365.16,1.76,159.77,16.82
76034a,2/07/2008 14:48,-10.528,S,141.452,E,-18.52,S,176.992,E,184,-12.96,24.92,25,24.95,3218.6,36.46,20401.62,1.35,159.83,27.03
76034a,2/07/2008 18:36,-10.468,S,141.344,E,-15.99,S,166.357,E,184,-13,25.07,25.17,25.12,3211.2,13.58,20415.2,3.8,159.99,3.57
76034a,2/07/2008 19:57,-10.493,S,141.308,E,-6.971,S,126.051,E,184,-13.52,25.09,25.16,25.08,3206.4,4.82,20420.02,1.35,160.04,3.58
76034a,2/07/2008 22:51,-10.524,S,141.268,E,-18.024,S,174.321,E,184,-14,25.19,25.21,25.06,3200.9,5.57,20425.59,2.91,160.16,1.92
76034a,3/07/2008 3:28,-10.515,S,141.262,E,-5.087,S,164.649,E,185,-14,25.5,25.29,25.08,3200.8,1.2,20426.79,4.61,160.36,0.26
76034a,3/07/2008 8:33,-10.522,S,141.268,E,-16.834,S,113.909,E,185,-14,25.5,25.29,25.06,3201,1.02,20427.81,5.09,160.57,0.2
76034a,3/07/2008 8:46,-10.491,S,141.337,E,-17.775,S,108.859,E,185,-13,25.49,25.25,25.07,3209.3,8.3,20436.11,0.2,160.58,40.54
76034a,3/07/2008 11:23,-10.471,S,141.353,E,-5.422,S,164.351,E,185,-13,25.5,25.24,25.11,3211.9,2.83,20438.94,2.62,160.69,1.08
76034a,3/07/2008 11:50,-10.502,S,141.329,E,-5.948,S,161.86,E,185,-13.03,25.49,25.26,25.05,3208,4.34,20443.28,0.45,160.71,9.6
76034a,3/07/2008 13:03,-10.515,S,141.344,E,-16.162,S,116.084,E,185,-13,25.48,25.26,25,3208.8,2.19,20445.47,1.22,160.76,1.79
76034a,3/07/2008 14:37,-10.541,S,141.391,E,-19.682,S,-177.955,W,185,-13,25.43,25.22,24.91,3212,5.9,20451.37,1.57,160.82,3.76
76034a,3/07/2008 16:17,-10.562,S,141.381,E,-8.799,S,133.557,E,185,-13,25.41,25.23,24.87,3209.9,2.58,20453.95,1.67,160.89,1.55
76034a,3/07/2008 19:40,-10.568,S,141.331,E,-8.254,S,131.426,E,185,-14,25.45,25.27,24.95,3204.8,5.51,20459.46,3.38,161.03,1.63
76034a,3/07/2008 19:59,-10.634,S,141.274,E,-6.564,S,129.023,E,185,-14.02,25.44,25.29,25.12,3195.8,9.64,20469.1,0.31,161.04,30.88
76034a,3/07/2008 22:54,-10.601,S,141.265,E,-19.397,S,-177.498,W,185,-14.01,25.45,25.3,25.09,3196.7,3.8,20472.9,2.92,161.17,1.3
76034a,4/07/2008 0:08,-10.6,S,141.232,E,-9.457,S,136.134,E,186,-15,25.41,25.31,25.09,3193.5,3.61,20476.51,1.23,161.22,2.95
76034a,4/07/2008 8:19,-10.534,S,141.297,E,-15.564,S,119.613,E,186,-14,25.31,25.3,25,3203.2,10.23,20486.74,8.2,161.56,1.25
76034a,4/07/2008 12:39,-10.513,S,141.336,E,-13.998,S,125.854,E,186,-13,25.25,25.26,25.01,3208.1,4.87,20491.61,4.32,161.74,1.13
76034a,5/07/2008 19:19,-10.553,S,141.349,E,-10.933,S,142.961,E,187,-13.06,25.13,25.26,24.92,3207.3,4.67,20496.28,30.66,163.02,0.15
76034a,6/07/2008 1:09,-10.599,S,141.359,E,-2.911,S,107.834,E,188,-13.46,24.92,25.24,24.85,3205.9,5.24,20501.52,5.84,163.26,0.9
76034a,6/07/2008 15:47,-10.572,S,141.434,E,-12.223,S,148.722,E,188,-13,25,25.18,24.91,3214.6,8.74,20510.26,14.63,163.87,0.6
76034a,7/07/2008 2:48,-10.276,S,141.312,E,-0.241,S,-175.238,W,189,-12,-99.99,25.29,25.1,3218,35.55,20545.81,11.01,164.33,3.23
76034a,7/07/2008 7:10,-10.602,S,142.072,E,-7.713,S,154.455,E,189,-5,-99.99,24.69,24.75,3275.1,90.77,20636.58,4.37,164.51,20.78
76034a,8/07/2008 15:26,-10.623,S,141.857,E,-14.372,S,158.442,E,190,-11,24.99,24.99,25.07,3253.1,23.64,20660.22,32.27,165.86,0.73
76034a,8/07/2008 20:22,-10.477,S,141.336,E,-3.541,S,111.783,E,190,-13,25.38,25.24,25.1,3209.9,59.29,20719.51,4.93,166.06,12.02
76034a,9/07/2008 0:04,-10.593,S,141.305,E,-9.789,S,137.718,E,191,-14,-99.99,25.29,25.03,3201,13.35,20732.86,3.7,166.21,3.61
76034a,9/07/2008 5:45,-10.669,S,141.521,E,-20.756,S,97.858,E,191,-12.74,-99.99,25.15,24.9,3218.1,25.1,20757.96,5.69,166.45,4.41
76034a,9/07/2008 12:37,-10.568,S,141.319,E,-13.662,S,127.705,E,191,-14,-99.99,25.28,24.97,3203.6,24.8,20782.76,6.85,166.74,3.62
76034a,9/07/2008 18:33,-10.569,S,141.208,E,-16.408,S,165.99,E,191,-15,-99.99,25.3,25.11,3192.8,12.15,20794.91,5.93,166.98,2.05
76034a,9/07/2008 23:50,-10.532,S,141.357,E,-13.042,S,152.932,E,191,-13,-99.99,25.25,24.95,3209.1,16.82,20811.73,5.3,167.21,3.17
76034a,10/07/2008 1:27,-10.54,S,141.274,E,-1.127,S,99.015,E,192,-14,-99.99,25.31,25.02,3200.7,9.13,20820.86,1.61,167.27,5.67
76034a,10/07/2008 15:08,-10.412,S,141.271,E,-16.766,S,169.077,E,192,-13,-99.99,25.25,25.12,3207,14.25,20835.11,13.69,167.84,1.04
76034a,10/07/2008 23:36,-10.463,S,141.215,E,-16.193,S,163.083,E,192,-14,-99.99,25.27,25.15,3198.9,8.36,20843.47,8.47,168.2,0.99
76034a,11/07/2008 16:35,-10.279,S,141.238,E,-6.743,S,125.746,E,193,-13,23.5,24.66,25.14,3210.7,20.64,20864.11,16.98,168.9,1.22
76034a,12/07/2008 0:52,-10.212,S,141.131,E,-7.26,S,127.706,E,194,-13,-99.99,24.85,25.03,3203.9,13.89,20878,8.28,169.25,1.68
76034a,12/07/2008 6:43,-10.224,S,141.148,E,-4.462,S,165.627,E,194,-13,-99.99,24.81,25.06,3204.9,2.29,20880.29,5.85,169.49,0.39
76034a,13/07/2008 11:12,-10.299,S,141.779,E,-4.684,S,166.663,E,195,-11,23.44,24.69,24.87,3262.1,69.62,20949.91,28.48,170.68,2.44
76034a,29/03/2009 20:29,-10.356,S,141.364,E,-7.226,S,128.08,E,88,-12.06,29.64,29.65,29.09,3218.9,45.89,20995.8,6225.29,430.07,0.01
76034a,30/03/2009 0:41,-10.346,S,141.232,E,-5.479,S,119.62,E,89,-13,-99.99,29.85,28.66,3206.7,14.5,21010.3,4.2,430.24,3.45
76034a,30/03/2009 6:12,-10.377,S,141.395,E,-1.543,S,-179.446,W,89,-12,30.4,29.98,29.13,3220.8,18.18,21028.48,5.52,430.47,3.29
76034a,31/03/2009 3:06,-10.406,S,141.368,E,-1.788,S,178.722,E,90,-12.95,29.71,29.96,29.06,3216.7,4.38,21032.86,20.89,431.34,0.21
76034a,31/03/2009 8:57,-10.408,S,141.313,E,-14.921,S,121.825,E,90,-13,29.43,29.93,28.9,3211.3,6.03,21038.89,5.85,431.59,1.03
76034a,1/04/2009 10:53,-10.406,S,141.318,E,-2.1,S,177.33,E,91,-13,30.19,29.94,29.2,3211.9,0.59,21039.48,25.94,432.67,0.02
76034a,1/04/2009 22:41,-10.389,S,141.351,E,-18.912,S,179.979,E,91,-13,30.24,29.97,29.27,3215.9,4.08,21043.56,11.8,433.16,0.35
76034a,2/04/2009 2:41,-10.321,S,141.429,E,0.749,N,-171.307,W,92,-12,29.96,29.94,29.26,3227,11.41,21054.97,4,433.32,2.85
76034a,2/04/2009 6:35,-10.393,S,141.315,E,-4.618,S,166.844,E,92,-13,29.9,29.94,29.22,3212.2,14.83,21069.8,3.89,433.49,3.81
76034a,2/04/2009 8:22,-10.666,S,142.544,E,-16.484,S,117.475,E,92,-5,29.67,29.6,28.88,3318,137.9,21207.7,1.79,433.56,77.17
76034a,2/04/2009 12:50,-10.372,S,141.378,E,-14.669,S,122.079,E,92,-12.1,29.95,29.99,29.31,3219.4,131.74,21339.44,4.47,433.75,29.48
76034a,2/04/2009 17:43,-10.592,S,141.06,E,-20.577,S,-172.388,W,92,-16.21,29.94,29.89,29.21,3177.2,42.56,21382,4.88,433.95,8.72
76034a,3/04/2009 4:12,-10.135,S,142.403,E,-9.654,S,144.493,E,93,-5,29.47,29.59,28.85,3331.2,155.61,21537.61,10.49,434.39,14.84
76034a,3/04/2009 6:10,-10.21,S,141.806,E,-1.953,S,178.495,E,93,-10,29.64,29.68,29.07,3269.3,65.94,21603.55,1.96,434.47,33.61
76034a,3/04/2009 6:11,-10.381,S,141.348,E,-1.974,S,178.269,E,93,-13,29.5,29.97,29.28,3216.1,53.65,21657.2,0.01,434.47,4828.5
76034a,3/04/2009 10:48,-10.087,S,141.6,E,-1.368,S,-178.438,W,93,-10,29.52,29.84,29.19,3255.8,42.82,21700.02,4.62,434.66,9.27
76034a,3/04/2009 11:58,-10.344,S,141.373,E,-8.577,S,149.254,E,93,-12,29.51,29.97,29.32,3220.4,37.91,21737.93,1.16,434.71,32.61
76034a,3/04/2009 13:38,-10.043,S,141.811,E,-19.095,S,100.264,E,93,-9,29.77,29.65,29.11,3278.5,58.53,21796.46,1.68,434.78,34.9
76034a,3/04/2009 15:26,-10.31,S,141.386,E,-15.35,S,163.21,E,93,-12,29.64,29.94,29.32,3223.4,55.24,21851.7,1.8,434.86,30.69
76034a,3/04/2009 18:57,-10.315,S,141.416,E,-12.475,S,151.163,E,93,-12,29.68,29.94,29.27,3226.1,3.33,21855.03,3.51,435,0.95
76034a,3/04/2009 21:10,-10.309,S,141.392,E,-2.69,S,108.351,E,93,-12,29.65,29.94,29.31,3224.1,2.71,21857.74,2.22,435.09,1.22
76034a,4/04/2009 1:18,-10.396,S,141.651,E,-2.315,S,106.025,E,94,-11,29.73,29.99,29.24,3244.7,29.97,21887.71,4.13,435.27,7.26
76034a,4/04/2009 4:00,-10.35,S,141.431,E,-8.287,S,150.385,E,94,-12,29.8,29.94,29.26,3225.7,24.63,21912.34,2.71,435.38,9.09
76034a,4/04/2009 6:26,-10.361,S,141.384,E,1.408,N,-166.652,W,94,-12,29.81,29.98,29.31,3220.6,5.29,21917.63,2.43,435.48,2.18
76034a,4/04/2009 7:27,-10.336,S,141.484,E,-10.267,S,141.786,E,94,-11.97,29.75,29.93,29.25,3231.6,11.3,21928.93,1.02,435.52,11.11
76034a,4/04/2009 11:30,-10.209,S,141.009,E,-6.197,S,159.144,E,94,-14,29.7,29.71,29.23,3192.3,53.91,21982.84,4.05,435.69,13.31
76034a,4/04/2009 15:13,-10.319,S,141.413,E,-16.385,S,168.159,E,94,-12,29.79,29.94,29.28,3225.6,45.92,22028.76,3.72,435.85,12.36
76034a,4/04/2009 16:55,-10.308,S,141.419,E,-5.303,S,119.752,E,94,-12,29.78,29.94,29.27,3226.7,1.39,22030.15,1.7,435.92,0.82
76034a,4/04/2009 19:24,-10.376,S,141.42,E,-16.248,S,160.896,E,94,-12,29.81,29.95,29.28,3223.3,7.57,22037.72,2.48,436.02,3.05
76034a,4/04/2009 20:12,-10.327,S,141.404,E,-4.414,S,114.56,E,94,-12,29.8,29.95,29.29,3224.3,5.73,22043.45,0.81,436.05,7.1
76034a,5/04/2009 0:48,-10.354,S,141.445,E,-4.943,S,117.066,E,95,-12,29.44,29.93,29.25,3226.9,5.4,22048.85,4.6,436.25,1.17
76034a,5/04/2009 7:58,-10.385,S,141.333,E,-8.252,S,150.451,E,95,-13,29.35,29.95,29.26,3214.4,12.74,22061.59,7.17,436.54,1.78
76034a,5/04/2009 8:48,-10.358,S,141.359,E,-18.305,S,104.88,E,95,-12.22,29.34,29.97,29.3,3218.3,4.14,22065.73,0.84,436.58,4.95
76034a,5/04/2009 11:11,-10.349,S,141.353,E,-3.978,S,169.063,E,95,-12,29.31,29.96,29.3,3218.2,1.2,22066.93,2.37,436.68,0.51
76034a,5/04/2009 12:52,-10.326,S,141.368,E,-14.961,S,120.92,E,95,-12,29.3,29.95,29.32,3220.9,3.04,22069.97,1.68,436.75,1.81
76034a,5/04/2009 15:07,-10.351,S,141.474,E,-17.762,S,173.476,E,95,-12,29.47,29.93,29.24,3229.8,11.94,22081.91,2.26,436.84,5.29
76034a,6/04/2009 0:26,-10.325,S,141.399,E,-7.441,S,128.324,E,96,-12,30.14,29.95,29.3,3223.9,8.71,22090.62,9.32,437.23,0.93
76034a,6/04/2009 5:23,-10.335,S,141.359,E,-16.945,S,112.297,E,96,-12,30.19,29.95,29.31,3219.5,4.52,22095.14,4.94,437.44,0.92
76034a,6/04/2009 9:29,-10.261,S,141.938,E,-18.219,S,107.547,E,96,-11,29.73,29.65,29.1,3279.5,63.95,22159.09,4.1,437.61,15.59
76034a,6/04/2009 10:53,-10.379,S,141.334,E,-1.728,S,179.251,E,96,-13,30.05,29.96,29.27,3214.8,67.44,22226.53,1.41,437.67,47.84
76034a,6/04/2009 11:20,-10.376,S,141.331,E,-4.695,S,166.873,E,96,-13,30.03,29.96,29.27,3214.7,0.47,22227,0.44,437.68,1.06
76034a,6/04/2009 12:29,-10.357,S,141.352,E,-12.704,S,130.788,E,96,-12.37,30.15,29.96,29.3,3217.7,3.12,22230.12,1.15,437.73,2.72
76034a,6/04/2009 14:48,-10.307,S,141.404,E,-18.79,S,178.798,E,96,-12,30.1,29.94,29.29,3225.3,7.96,22238.08,2.31,437.83,3.44
76034a,6/04/2009 16:33,-10.313,S,141.376,E,-7.658,S,129.905,E,96,-12,30.18,29.95,29.33,3222.3,3.14,22241.22,1.76,437.9,1.78
76034a,6/04/2009 18:53,-10.319,S,141.392,E,-17.838,S,173.944,E,96,-12,30.15,29.95,29.31,3223.6,1.88,22243.1,2.33,438,0.81
76034a,6/04/2009 22:22,-10.32,S,141.306,E,-20.206,S,-172.035,W,96,-12.71,30.26,29.89,29.26,3215.2,9.42,22252.52,3.49,438.14,2.7
76034a,7/04/2009 7:37,-10.317,S,141.473,E,-5.533,S,162.008,E,97,-11.63,29.39,29.62,29.23,3231.5,18.29,22270.81,9.23,438.53,1.98
76034a,7/04/2009 9:07,-10.299,S,141.447,E,-16.934,S,113.077,E,97,-11.95,29.57,29.54,29.22,3229.9,3.48,22274.29,1.52,438.59,2.3
76034a,7/04/2009 10:55,-10.413,S,141.301,E,-2.144,S,177.963,E,97,-13,29.6,29.6,29.17,3209.9,20.41,22294.7,1.78,438.67,11.43
76034a,7/04/2009 23:15,-10.389,S,141.293,E,-14.826,S,161.234,E,97,-13,29.6,29.63,29.2,3210.3,2.81,22297.51,12.35,439.18,0.23
76034a,7/04/2009 23:44,-10.392,S,141.33,E,-12.485,S,150.773,E,97,-13,29.63,29.62,29.24,3213.8,4.06,22301.57,0.48,439.2,8.51
76034a,8/04/2009 0:54,-10.394,S,141.355,E,-3.94,S,113.37,E,98,-13,28.92,29.61,29.27,3216.1,2.75,22304.32,1.16,439.25,2.37
76034a,8/04/2009 13:52,-10.608,S,141.485,E,-21.252,S,92.871,E,98,-12.95,28.98,29.53,29.38,3217.7,27.75,22332.07,12.98,439.79,2.14
76034a,8/04/2009 18:27,-10.152,S,141.002,E,-20.393,S,-173.713,W,98,-13.11,28.35,29.57,29.08,3194.6,73.3,22405.37,4.57,439.98,16.04
76034a,8/04/2009 22:56,-10.301,S,141.319,E,-16.91,S,171.146,E,98,-12,28.92,29.57,29.28,3217.4,38.48,22443.85,4.49,440.17,8.57
76034a,9/04/2009 0:39,-10.253,S,141.19,E,-6.18,S,123.016,E,99,-13,29.82,29.51,29.09,3207.5,15.11,22458.96,1.71,440.24,8.85
76034a,9/04/2009 4:47,-10.346,S,141.407,E,-13.573,S,127.234,E,99,-12,29.76,29.59,29.29,3223.6,25.92,22484.88,4.14,440.41,6.26
76034a,9/04/2009 7:08,-10.323,S,141.399,E,-2.754,S,173.342,E,99,-12,29.71,29.57,29.3,3224,2.71,22487.59,2.35,440.51,1.16
76034a,9/04/2009 11:28,-10.386,S,141.549,E,-5.844,S,161.064,E,99,-12,29.85,29.9,29.26,3235.3,17.86,22505.45,4.34,440.69,4.11
76034a,9/04/2009 11:54,-10.529,S,141.16,E,-8.029,S,152.253,E,99,-15,29.77,29.63,29.21,3190.2,45.46,22550.91,0.42,440.71,107.25
76034a,10/04/2009 0:22,-10.26,S,141.683,E,-8.637,S,133.142,E,100,-10.61,29.59,29.58,29.15,3254.8,64.62,22615.53,12.48,441.23,5.18
76034a,10/04/2009 3:02,-10.47,S,141.475,E,-1.332,S,-179.001,W,100,-12,29.31,29.62,29.29,3223.8,32.64,22648.17,2.66,441.34,12.28
76034a,10/04/2009 6:42,-10.37,S,141.328,E,-5.572,S,162.555,E,100,-13,28.69,29.62,29.27,3214.7,19.57,22667.74,3.67,441.49,5.33
76034a,10/04/2009 8:27,-10.38,S,141.332,E,-16.25,S,114.591,E,100,-13,28.73,29.62,29.26,3214.6,1.2,22668.94,1.75,441.56,0.69
76034a,10/04/2009 11:15,-10.376,S,141.231,E,-3.597,S,170.487,E,100,-13.14,28.4,29.59,29.17,3205,11.07,22680.01,2.8,441.68,3.95
76034a,10/04/2009 12:54,-10.36,S,141.493,E,-14.546,S,122.634,E,100,-12,28.16,29.75,29.26,3231.2,28.74,22708.75,1.64,441.75,17.5
76034a,10/04/2009 17:32,-10.431,S,141.364,E,-1.521,S,101.603,E,100,-13,28.96,29.63,29.24,3215,16.19,22724.94,4.64,441.94,3.49
76034a,10/04/2009 19:30,-10.36,S,141.346,E,-9.059,S,135.516,E,100,-12.7,28.5,29.61,29.29,3217,8.15,22733.09,1.96,442.02,4.15
76034a,10/04/2009 22:19,-10.362,S,141.362,E,-21.04,S,-169.545,W,100,-12.2,28.39,29.6,29.3,3218.4,1.77,22734.86,2.82,442.14,0.63
76034a,11/04/2009 12:44,-10.291,S,141.32,E,-13.6,S,126.272,E,101,-12,29.7,29.56,29.29,3218,9.14,22744,14.41,442.74,0.63
76034a,11/04/2009 17:26,-10.319,S,141.271,E,-1.778,S,106.088,E,101,-13,29.56,29.57,29.22,3211.8,6.21,22750.21,4.7,442.94,1.32
76034a,12/04/2009 7:37,-10.238,S,141.236,E,-11.033,S,137.65,E,102,-12.24,29.08,29.52,29.09,3212.7,9.8,22760.01,14.19,443.53,0.69
76034a,12/04/2009 12:03,-10.275,S,141.333,E,-9.55,S,143.334,E,102,-12,28.81,29.54,29.28,3220.1,11.4,22771.41,4.44,443.71,2.57
76034a,12/04/2009 13:52,-10.207,S,141.174,E,-20.384,S,94.149,E,102,-12.74,29.33,29.54,29.08,3208.3,18.99,22790.4,1.82,443.79,10.41
76034a,12/04/2009 17:11,-10.209,S,141.259,E,-3.597,S,112.024,E,102,-12,29.16,29.54,29.08,3216.4,9.31,22799.71,3.31,443.93,2.81
76034a,12/04/2009 19:29,-10.145,S,141.257,E,-15.384,S,158.985,E,102,-11.41,29.37,29.49,29.13,3219.6,7.13,22806.84,2.3,444.02,3.09
76034a,12/04/2009 23:17,-10.207,S,141.251,E,-15.079,S,162.593,E,102,-12,29.19,29.54,29.07,3215.8,6.93,22813.77,3.8,444.18,1.82
76034a,13/04/2009 1:02,-10.195,S,141.207,E,-3.437,S,110.506,E,103,-12,28.87,29.53,29.03,3212.1,5,22818.77,1.74,444.25,2.87
